"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055123","digestive system development","1/16","134/23174",0.0886389393194809,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0045598","regulation of fat cell differentiation","1/16","135/23174",0.0892718289449532,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0046928","regulation of neurotransmitter secretion","1/16","135/23174",0.0892718289449532,0.161512794068655,0.111145755200244,"Vamp1",1
"GO:0009791","post-embryonic development","1/16","136/23174",0.0899043065150251,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0035270","endocrine system development","1/16","136/23174",0.0899043065150251,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0034341","response to interferon-gamma","1/16","137/23174",0.0905363722800986,0.161512794068655,0.111145755200244,"Myo18a",1
"GO:0007050","cell cycle arrest","1/16","138/23174",0.0911680264904348,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0017158","regulation of calcium ion-dependent exocytosis","1/16","138/23174",0.0911680264904348,0.161512794068655,0.111145755200244,"Vamp1",1
"GO:0016079","synaptic vesicle exocytosis","1/16","139/23174",0.0917992693961543,0.161512794068655,0.111145755200244,"Vamp1",1
"GO:0072089","stem cell proliferation","1/16","139/23174",0.0917992693961543,0.161512794068655,0.111145755200244,"Sox5",1
"GO:0071333","cellular response to glucose stimulus","1/16","140/23174",0.0924301012472355,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0030010","establishment of cell polarity","1/16","141/23174",0.0930605222935174,0.161512794068655,0.111145755200244,"Myo18a",1
"GO:0045017","glycerolipid biosynthetic process","1/16","141/23174",0.0930605222935174,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0071331","cellular response to hexose stimulus","1/16","142/23174",0.0936905327846952,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0090288","negative regulation of cellular response to growth factor stimulus","1/16","142/23174",0.0936905327846952,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0009267","cellular response to starvation","1/16","143/23174",0.0943201329703257,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0071326","cellular response to monosaccharide stimulus","1/16","143/23174",0.0943201329703257,0.161512794068655,0.111145755200244,"Tcf7l2",1
"GO:0098693","regulation of synaptic vesicle cycle","1/16","146/23174",0.0962064741873796,0.164017204892141,0.112869176765161,"Vamp1",1
"GO:0030178","negative regulation of Wnt signaling pathway","1/16","150/23174",0.0987158666475458,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0071322","cellular response to carbohydrate stimulus","1/16","150/23174",0.0987158666475458,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0062013","positive regulation of small molecule metabolic process","1/16","151/23174",0.0993421933559214,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0010675","regulation of cellular carbohydrate metabolic process","1/16","153/23174",0.1005936228232,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0014013","regulation of gliogenesis","1/16","154/23174",0.101218726078264,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0046496","nicotinamide nucleotide metabolic process","1/16","154/23174",0.101218726078264,0.165961622220504,0.114207236289372,"Gpd2",1
"GO:0051896","regulation of protein kinase B signaling","1/16","155/23174",0.101843422011485,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0019362","pyridine nucleotide metabolic process","1/16","156/23174",0.102467710870593,0.165961622220504,0.114207236289372,"Gpd2",1
"GO:0045834","positive regulation of lipid metabolic process","1/16","156/23174",0.102467710870593,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0021543","pallium development","1/16","157/23174",0.10309159290318,0.165961622220504,0.114207236289372,"Tacc2",1
"GO:0031214","biomineral tissue development","1/16","158/23174",0.103715068356694,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0001678","cellular glucose homeostasis","1/16","159/23174",0.104338137478449,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0010970","transport along microtubule","1/16","159/23174",0.104338137478449,0.165961622220504,0.114207236289372,"Arhgap21",1
"GO:0042552","myelination","1/16","159/23174",0.104338137478449,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0099111","microtubule-based transport","1/16","159/23174",0.104338137478449,0.165961622220504,0.114207236289372,"Arhgap21",1
"GO:0043433","negative regulation of DNA-binding transcription factor activity","1/16","160/23174",0.104960800515613,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0072524","pyridine-containing compound metabolic process","1/16","161/23174",0.10558305771522,0.165961622220504,0.114207236289372,"Gpd2",1
"GO:0007272","ensheathment of neurons","1/16","162/23174",0.106204909324161,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0008366","axon ensheathment","1/16","162/23174",0.106204909324161,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0006643","membrane lipid metabolic process","1/16","163/23174",0.106826355589188,0.165961622220504,0.114207236289372,"Cers6",1
"GO:0048660","regulation of smooth muscle cell proliferation","1/16","163/23174",0.106826355589188,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0046887","positive regulation of hormone secretion","1/16","164/23174",0.107447396756916,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0007051","spindle organization","1/16","165/23174",0.108068033073816,0.165961622220504,0.114207236289372,"Tacc2",1
"GO:0019827","stem cell population maintenance","1/16","165/23174",0.108068033073816,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0030509","BMP signaling pathway","1/16","165/23174",0.108068033073816,0.165961622220504,0.114207236289372,"Tcf7l2",1
"GO:0042594","response to starvation","1/16","166/23174",0.108688264786225,0.166254381313317,0.114408699774974,"Tcf7l2",1
"GO:0048659","smooth muscle cell proliferation","1/16","168/23174",0.109927515382211,0.166494622198985,0.114574022620272,"Tcf7l2",1
"GO:0046890","regulation of lipid biosynthetic process","1/16","169/23174",0.110546534757759,0.166494622198985,0.114574022620272,"Tcf7l2",1
"GO:0098727","maintenance of cell number","1/16","169/23174",0.110546534757759,0.166494622198985,0.114574022620272,"Tcf7l2",1
"GO:0030705","cytoskeleton-dependent intracellular transport","1/16","171/23174",0.111783362892863,0.166494622198985,0.114574022620272,"Arhgap21",1
"GO:0006575","cellular modified amino acid metabolic process","1/16","172/23174",0.112401172143557,0.166494622198985,0.114574022620272,"Gcnt4",1
"GO:0006733","oxidoreduction coenzyme metabolic process","1/16","172/23174",0.112401172143557,0.166494622198985,0.114574022620272,"Gpd2",1
"GO:0065004","protein-DNA complex assembly","1/16","172/23174",0.112401172143557,0.166494622198985,0.114574022620272,"Tcf4",1
"GO:0045807","positive regulation of endocytosis","1/16","173/23174",0.113018578510207,0.166494622198985,0.114574022620272,"Myo18a",1
"GO:0016202","regulation of striated muscle tissue development","1/16","176/23174",0.114868382757439,0.166494622198985,0.114574022620272,"Tcf7l2",1
"GO:0017156","calcium ion regulated exocytosis","1/16","176/23174",0.114868382757439,0.166494622198985,0.114574022620272,"Vamp1",1
"GO:0048489","synaptic vesicle transport","1/16","176/23174",0.114868382757439,0.166494622198985,0.114574022620272,"Vamp1",1
"GO:0071772","response to BMP","1/16","176/23174",0.114868382757439,0.166494622198985,0.114574022620272,"Tcf7l2",1
"GO:0071773","cellular response to BMP stimulus","1/16","176/23174",0.114868382757439,0.166494622198985,0.114574022620272,"Tcf7l2",1
"GO:0097480","establishment of synaptic vesicle localization","1/16","176/23174",0.114868382757439,0.166494622198985,0.114574022620272,"Vamp1",1
"GO:0051588","regulation of neurotransmitter transport","1/16","179/23174",0.116714569868002,0.167912782672553,0.115549936124455,"Vamp1",1
"GO:1901861","regulation of muscle tissue development","1/16","179/23174",0.116714569868002,0.167912782672553,0.115549936124455,"Tcf7l2",1
"GO:0048634","regulation of muscle organ development","1/16","180/23174",0.117329162904841,0.168171800163606,0.115728180175145,"Tcf7l2",1
"GO:0009749","response to glucose","1/16","181/23174",0.117943355015545,0.168428333546184,0.115904714775424,"Tcf7l2",1
"GO:0006109","regulation of carbohydrate metabolic process","1/16","183/23174",0.119170537434874,0.168698851011183,0.116090872584875,"Tcf7l2",1
"GO:0009746","response to hexose","1/16","184/23174",0.119783528231318,0.168698851011183,0.116090872584875,"Tcf7l2",1
"GO:0034284","response to monosaccharide","1/16","185/23174",0.120396119077264,0.168698851011183,0.116090872584875,"Tcf7l2",1
"GO:0007269","neurotransmitter secretion","1/16","186/23174",0.121008310216277,0.168698851011183,0.116090872584875,"Vamp1",1
"GO:0043491","protein kinase B signaling","1/16","186/23174",0.121008310216277,0.168698851011183,0.116090872584875,"Tcf7l2",1
"GO:0050796","regulation of insulin secretion","1/16","186/23174",0.121008310216277,0.168698851011183,0.116090872584875,"Tcf7l2",1
"GO:0097479","synaptic vesicle localization","1/16","187/23174",0.121620101891783,0.168698851011183,0.116090872584875,"Vamp1",1
"GO:0099643","signal release from synapse","1/16","187/23174",0.121620101891783,0.168698851011183,0.116090872584875,"Vamp1",1
"GO:1903305","regulation of regulated secretory pathway","1/16","188/23174",0.122231494347072,0.168941386829703,0.116257774698531,"Vamp1",1
"GO:0021915","neural tube development","1/16","190/23174",0.123453082569468,0.170022572791402,0.11700179767775,"Tcf7l2",1
"GO:0007249","I-kappaB kinase/NF-kappaB signaling","1/16","192/23174",0.124673076827027,0.171093903305175,0.117739038586181,"Edaradd",1
"GO:0031669","cellular response to nutrient levels","1/16","194/23174",0.125891479061114,0.172155485500534,0.118469571145478,"Tcf7l2",1
"GO:0007519","skeletal muscle tissue development","1/16","197/23174",0.127716101609568,0.174035673672193,0.119763431086807,"Tcf7l2",1
"GO:0009743","response to carbohydrate","1/16","198/23174",0.128323515213356,0.174249825921294,0.11991080091959,"Tcf7l2",1
"GO:0050679","positive regulation of epithelial cell proliferation","1/16","199/23174",0.128930532264043,0.174461944007639,0.12005677093413,"Tcf7l2",1
"GO:0032388","positive regulation of intracellular transport","1/16","201/23174",0.130143377672548,0.175489502297129,0.120763889789674,"Tcf7l2",1
"GO:0031032","actomyosin structure organization","1/16","203/23174",0.131354639766584,0.176493958821062,0.121455111061414,"Myo18a",1
"GO:0071560","cellular response to transforming growth factor beta stimulus","1/16","204/23174",0.131959677673673,0.176493958821062,0.121455111061414,"Sox5",1
"GO:0046434","organophosphate catabolic process","1/16","205/23174",0.132564320475467,0.176493958821062,0.121455111061414,"Gpd2",1
"GO:0051099","positive regulation of binding","1/16","206/23174",0.133168568412791,0.176493958821062,0.121455111061414,"Tcf7l2",1
"GO:0060538","skeletal muscle organ development","1/16","206/23174",0.133168568412791,0.176493958821062,0.121455111061414,"Tcf7l2",1
"GO:0071559","response to transforming growth factor beta","1/16","208/23174",0.134375880656639,0.177074074192806,0.121854320061961,"Sox5",1
"GO:0033157","regulation of intracellular protein transport","1/16","209/23174",0.134978945444129,0.177074074192806,0.121854320061961,"Tcf7l2",1
"GO:0051216","cartilage development","1/16","209/23174",0.134978945444129,0.177074074192806,0.121854320061961,"Sox5",1
"GO:0002274","myeloid leukocyte activation","1/16","211/23174",0.136183893551634,0.178051239204332,0.122526760556769,"Myo18a",1
"GO:0071824","protein-DNA complex subunit organization","1/16","214/23174",0.137988365644305,0.179803021900155,0.123732257692749,"Tcf4",1
"GO:0035265","organ growth","1/16","215/23174",0.138589070615981,0.179979766202633,0.123853885078923,"Tcf7l2",1
"GO:0007163","establishment or maintenance of cell polarity","1/16","219/23174",0.140987968258077,0.182482754902595,0.125576328003146,"Myo18a",1
"GO:0060828","regulation of canonical Wnt signaling pathway","1/16","221/23174",0.142185067079633,0.183129679503632,0.126021512075123,"Tcf7l2",1
"GO:0021953","central nervous system neuron differentiation","1/16","223/23174",0.143380601781913,0.183129679503632,0.126021512075123,"Sox5",1
"GO:0030073","insulin secretion","1/16","223/23174",0.143380601781913,0.183129679503632,0.126021512075123,"Tcf7l2",1
"GO:0031668","cellular response to extracellular stimulus","1/16","223/23174",0.143380601781913,0.183129679503632,0.126021512075123,"Tcf7l2",1
"GO:0099504","synaptic vesicle cycle","1/16","224/23174",0.143977783184532,0.18328750688294,0.126130121695591,"Vamp1",1
"GO:0048863","stem cell differentiation","1/16","227/23174",0.145766986456841,0.184956799209172,0.127278852712962,"Sox5",1
"GO:0060348","bone development","1/16","228/23174",0.146362608029016,0.185105651330814,0.127381285969525,"Foxn3",1
"GO:0090276","regulation of peptide hormone secretion","1/16","229/23174",0.146957840238182,0.185253042906112,0.127482714144557,"Tcf7l2",1
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/16","230/23174",0.147552683321913,0.185398988459676,0.127583147233233,"Tcf7l2",1
"GO:0032886","regulation of microtubule-based process","1/16","232/23174",0.148741203062678,0.186287526165878,0.128194598449523,"Tacc2",1
"GO:0033002","muscle cell proliferation","1/16","234/23174",0.149928169149193,0.187168391808831,0.128800770101005,"Tcf7l2",1
"GO:0045444","fat cell differentiation","1/16","238/23174",0.152297447940258,0.189514830716655,0.130415482582113,"Tcf7l2",1
"GO:0090257","regulation of muscle system process","1/16","239/23174",0.152888799563599,0.18964091484331,0.130502247940589,"Gtf2ird1",1
"GO:0043393","regulation of protein binding","1/16","241/23174",0.154070342775043,0.190495919022177,0.131090622909318,"Tcf7l2",1
"GO:0017157","regulation of exocytosis","1/16","246/23174",0.157017444939817,0.192907146640346,0.13274992003266,"Vamp1",1
"GO:0099003","vesicle-mediated transport in synapse","1/16","246/23174",0.157017444939817,0.192907146640346,0.13274992003266,"Vamp1",1
"GO:0021537","telencephalon development","1/16","248/23174",0.158193588406953,0.193737084536364,0.13332104552618,"Tacc2",1
"GO:0015980","energy derivation by oxidation of organic compounds","1/16","251/23174",0.159954919416534,0.194662118912574,0.13395761208998,"Tcf7l2",1
"GO:0060541","respiratory system development","1/16","251/23174",0.159954919416534,0.194662118912574,0.13395761208998,"Edaradd",1
"GO:0045055","regulated exocytosis","1/16","257/23174",0.163467221575683,0.198312898902161,0.136469912749209,"Vamp1",1
"GO:0051650","establishment of vesicle localization","1/16","258/23174",0.164051265056714,0.198399498677963,0.136529506774173,"Vamp1",1
"GO:0002699","positive regulation of immune effector process","1/16","259/23174",0.164634926243618,0.198485097994642,0.136588412328694,"Myo18a",1
"GO:0048193","Golgi vesicle transport","1/16","260/23174",0.165218205369959,0.198569706453956,0.136646636020266,"Myo18a",1
"GO:0048705","skeletal system morphogenesis","1/16","262/23174",0.166383618374545,0.199351270312535,0.137184472702492,"Foxn3",1
"GO:0042593","glucose homeostasis","1/16","265/23174",0.168128878258683,0.20082060458676,0.138195601687611,"Tcf7l2",1
"GO:0033500","carbohydrate homeostasis","1/16","266/23174",0.168709869919072,0.20089452202671,0.138246468306155,"Tcf7l2",1
"GO:0007018","microtubule-based movement","1/16","273/23174",0.172766172531877,0.205093585183548,0.14113607249133,"Arhgap21",1
"GO:0030072","peptide hormone secretion","1/16","276/23174",0.174498901230207,0.205940133743181,0.141718628687678,"Tcf7l2",1
"GO:0009101","glycoprotein biosynthetic process","1/16","277/23174",0.175075720934125,0.205940133743181,0.141718628687678,"Tcf7l2",1
"GO:0060070","canonical Wnt signaling pathway","1/16","277/23174",0.175075720934125,0.205940133743181,0.141718628687678,"Tcf7l2",1
"GO:0045926","negative regulation of growth","1/16","280/23174",0.176803913695956,0.206764335558333,0.142285806871367,"Tcf7l2",1
"GO:0001822","kidney development","1/16","281/23174",0.177379223269681,0.206764335558333,0.142285806871367,"Gcnt4",1
"GO:0044262","cellular carbohydrate metabolic process","1/16","281/23174",0.177379223269681,0.206764335558333,0.142285806871367,"Tcf7l2",1
"GO:0061448","connective tissue development","1/16","282/23174",0.177954155887848,0.206811586572363,0.142318322869055,"Sox5",1
"GO:0071496","cellular response to external stimulus","1/16","285/23174",0.179676694313677,0.208188265567045,0.143265690707092,"Tcf7l2",1
"GO:0006913","nucleocytoplasmic transport","1/16","287/23174",0.180823172709398,0.208269547138503,0.143321624985832,"Tcf7l2",1
"GO:0051169","nuclear transport","1/16","287/23174",0.180823172709398,0.208269547138503,0.143321624985832,"Tcf7l2",1
"GO:0007548","sex differentiation","1/16","288/23174",0.181395848430841,0.208309179058562,0.143348897869757,"Tcf7l2",1
"GO:0030111","regulation of Wnt signaling pathway","1/16","289/23174",0.181968148807713,0.20834814671179,0.143375713635476,"Tcf7l2",1
"GO:1903829","positive regulation of cellular protein localization","1/16","297/23174",0.186533066945054,0.212944828636389,0.14653894096289,"Tcf7l2",1
"GO:0006836","neurotransmitter transport","1/16","298/23174",0.187101999538002,0.212966099474138,0.146553578585494,"Vamp1",1
"GO:0046883","regulation of hormone secretion","1/16","302/23174",0.189374001649877,0.214291633445913,0.147465750746134,"Tcf7l2",1
"GO:0072001","renal system development","1/16","302/23174",0.189374001649877,0.214291633445913,0.147465750746134,"Gcnt4",1
"GO:0045765","regulation of angiogenesis","1/16","307/23174",0.19220563280439,0.216861748965887,0.149234387293266,"Tcf4",1
"GO:0048872","homeostasis of number of cells","1/16","315/23174",0.196716962229212,0.221295814719745,0.152285709571863,"Gcnt4",1
"GO:0048562","embryonic organ morphogenesis","1/16","316/23174",0.197279214672641,0.221295814719745,0.152285709571863,"Tcf7l2",1
"GO:0051235","maintenance of location","1/16","320/23174",0.199524537062334,0.223167618043709,0.153573799442563,"Arhgap21",1
"GO:0046486","glycerolipid metabolic process","1/16","322/23174",0.20064498898751,0.223753461908911,0.153976950531632,"Tcf7l2",1
"GO:0008544","epidermis development","1/16","323/23174",0.201204663421967,0.223753461908911,0.153976950531632,"Edaradd",1
"GO:0006732","coenzyme metabolic process","1/16","326/23174",0.202881483315088,0.224971730782061,0.154815307732521,"Gpd2",1
"GO:0006909","phagocytosis","1/16","334/23174",0.207336884242827,0.229255354862783,0.15776310289755,"Myo18a",1
"GO:0019216","regulation of lipid metabolic process","1/16","336/23174",0.208447080833454,0.229783044617658,0.158126234974208,"Tcf7l2",1
"GO:0009100","glycoprotein metabolic process","1/16","337/23174",0.209001632313735,0.229783044617658,0.158126234974208,"Tcf7l2",1
"GO:1901342","regulation of vasculature development","1/16","340/23174",0.210663102175279,0.230953599268648,0.158931757418654,"Tcf4",1
"GO:0001655","urogenital system development","1/16","346/23174",0.213976231363403,0.233923168185415,0.160975279616238,"Gcnt4",1
"GO:0043010","camera-type eye development","1/16","348/23174",0.215077707465052,0.234464993771761,0.16134813932886,"Gpd2",1
"GO:0062012","regulation of small molecule metabolic process","1/16","353/23174",0.217825070170325,0.236792983584033,0.162950155981941,"Tcf7l2",1
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","1/16","355/23174",0.218921488887744,0.237318252659823,0.163311622257406,"Tcf7l2",1
"GO:0050678","regulation of epithelial cell proliferation","1/16","357/23174",0.220016466623945,0.237839029562756,0.163669997223928,"Tcf7l2",1
"GO:0046879","hormone secretion","1/16","363/23174",0.223292771612437,0.240708363827335,0.165644542495079,"Tcf7l2",1
"GO:0031667","response to nutrient levels","1/16","370/23174",0.227098819884615,0.243269528880259,0.167407019738081,"Tcf7l2",1
"GO:0001505","regulation of neurotransmitter levels","1/16","372/23174",0.22818304646908,0.243269528880259,0.167407019738081,"Vamp1",1
"GO:0006091","generation of precursor metabolites and energy","1/16","372/23174",0.22818304646908,0.243269528880259,0.167407019738081,"Tcf7l2",1
"GO:0009914","hormone transport","1/16","372/23174",0.22818304646908,0.243269528880259,0.167407019738081,"Tcf7l2",1
"GO:0006887","exocytosis","1/16","377/23174",0.230887377923602,0.245476415539654,0.168925698712178,"Vamp1",1
"GO:0001503","ossification","1/16","381/23174",0.233044444364145,0.247090958818971,0.170036753926831,"Tcf7l2",1
"GO:0003012","muscle system process","1/16","391/23174",0.238412323158809,0.252091718749888,0.173478049350528,"Gtf2ird1",1
"GO:0051090","regulation of DNA-binding transcription factor activity","1/16","395/23174",0.240549596246591,0.253020267548555,0.174117034379938,"Tcf7l2",1
"GO:0001654","eye development","1/16","397/23174",0.241616122915197,0.253020267548555,0.174117034379938,"Gpd2",1
"GO:0048638","regulation of developmental growth","1/16","399/23174",0.242681245304736,0.253020267548555,0.174117034379938,"Tcf7l2",1
"GO:0051098","regulation of binding","1/16","399/23174",0.242681245304736,0.253020267548555,0.174117034379938,"Tcf7l2",1
"GO:0009991","response to extracellular stimulus","1/16","400/23174",0.243213280434269,0.253020267548555,0.174117034379938,"Tcf7l2",1
"GO:0150063","visual system development","1/16","400/23174",0.243213280434269,0.253020267548555,0.174117034379938,"Gpd2",1
"GO:0048880","sensory system development","1/16","403/23174",0.244807284148156,0.25399576130117,0.174788324790415,"Gpd2",1
"GO:0002697","regulation of immune effector process","1/16","420/23174",0.253780680037615,0.26260193362181,0.180710700955577,"Myo18a",1
"GO:0007517","muscle organ development","1/16","424/23174",0.255877490657864,0.263201912577882,0.181123579170962,"Tcf7l2",1
"GO:0050673","epithelial cell proliferation","1/16","424/23174",0.255877490657864,0.263201912577882,0.181123579170962,"Tcf7l2",1
"GO:0016055","Wnt signaling pathway","1/16","425/23174",0.256400829565533,0.263201912577882,0.181123579170962,"Tcf7l2",1
"GO:0198738","cell-cell signaling by wnt","1/16","427/23174",0.257446472371878,0.263576150285494,0.181381112531565,"Tcf7l2",1
"GO:0014706","striated muscle tissue development","1/16","448/23174",0.268342812629783,0.273091911256415,0.187929426214805,"Tcf7l2",1
"GO:0045786","negative regulation of cell cycle","1/16","449/23174",0.26885792813616,0.273091911256415,0.187929426214805,"Tcf7l2",1
"GO:0048608","reproductive structure development","1/16","449/23174",0.26885792813616,0.273091911256415,0.187929426214805,"Tcf7l2",1
"GO:0061458","reproductive system development","1/16","453/23174",0.270914992153481,0.274460999904181,0.188871570721495,"Tcf7l2",1
"GO:0045666","positive regulation of neuron differentiation","1/16","458/23174",0.273478692344993,0.276334866677578,0.190161080564197,"Tcf4",1
"GO:0060537","muscle tissue development","1/16","471/23174",0.280104816610684,0.281559906567103,0.193756715249495,"Tcf7l2",1
"GO:1901615","organic hydroxy compound metabolic process","1/16","471/23174",0.280104816610684,0.281559906567103,0.193756715249495,"Gcnt4",1
"GO:0048568","embryonic organ development","1/16","490/23174",0.289687306514596,0.290437791764634,0.199866071852176,"Tcf7l2",1
"GO:0001701","in utero embryonic development","1/16","498/23174",0.293686153683031,0.293686153683031,0.202101446706941,"Sox5",1
