# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_6_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_6_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_6_srt_flt_neg_srt.bam
Tnrc6c	11	117654289	117763439	+	109151	4277
Tmc6	11	117765988	117782198	-	16211	62
Tmc8	11	117782076	117793110	+	11035	533
6030468B19Rik	11	117797660	117807301	+	9642	5
Syngr2	11	117809668	117814283	+	4616	431
Gm20708	11	117809668	117839904	+	30237	1871
Tk1	11	117815526	117826092	-	10567	942
Afmid	11	117825924	117839908	+	13985	385
Birc5	11	117849251	117855743	+	6493	6
Tmem235	11	117860752	117865543	+	4792	0
Tha1	11	117867952	117873459	-	5508	15
Socs3	11	117966079	117969186	-	3108	6
Pgs1	11	117986292	118024011	+	37720	5087
Dnah17	11	118021723	118130634	-	108912	1450
Cyth1	11	118132019	118248592	-	116574	75
Usp36	11	118259651	118290244	-	30594	13
Timp2	11	118301069	118355740	-	54672	30
Cep295nl	11	118332360	118342500	-	10141	8
Lgals3bp	11	118392751	118402092	-	9342	3
Cant1	11	118406289	118419086	-	12798	3
C1qtnf1	11	118428203	118449963	+	21761	15
Engase	11	118476829	118489209	+	12381	96
Rbfox3	11	118489762	118911597	-	421836	220
Enpp7	11	118988188	118993221	+	5034	3
Cbx2	11	119022962	119031270	+	8309	57
Cbx8	11	119036305	119040969	-	4665	2
Cbx4	11	119077573	119086221	-	8649	7
Tbc1d16	11	119143045	119228499	-	85455	43
Ccdc40	11	119228572	119265238	+	36667	33
Gaa	11	119267887	119285454	+	17568	252
Eif4a3	11	119288363	119300089	-	11727	5
Card14	11	119307768	119345375	+	37608	23
Sgsh	11	119343425	119355536	-	12112	10
Slc26a11	11	119355557	119381079	+	25523	186
Rnf213	11	119393100	119487418	+	94319	1995
Endov	11	119491347	119511437	+	20091	971
Nptx1	11	119538719	119547753	-	9035	5
Rptor	11	119603149	119899576	+	296428	12968
Chmp6	11	119913441	119919548	+	6108	169
Baiap2	11	119942763	120006782	+	64020	762
Aatk	11	120007313	120047145	-	39833	36
Cep131	11	120064430	120086827	-	22398	10
Tepsin	11	120090531	120098731	-	8201	10
Ndufaf8	11	120098928	120100705	+	1778	66
Slc38a10	11	120103960	120151346	-	47387	31
Bahcc1	11	120232947	120292296	+	59350	32
Actg1	11	120345690	120348542	-	2853	1
Fscn2	11	120361534	120368168	+	6635	7
Faap100	11	120369562	120378764	-	9203	9
Nploc4	11	120380370	120437708	-	57339	35
Tspan10	11	120442644	120446950	+	4307	2
Pde6g	11	120447626	120453500	-	5875	7
Oxld1	11	120456606	120458068	-	1463	1
Ccdc137	11	120458115	120464358	+	6244	813
Arl16	11	120465438	120467600	-	2163	18
Hgs	11	120467635	120483979	+	16345	537
Mrpl12	11	120484613	120489065	+	4453	536
Slc25a10	11	120491840	120499187	+	7348	58
Gcgr	11	120530699	120538984	+	8286	6
Mcrip1	11	120542888	120549727	-	6840	5
Ppp1r27	11	120549979	120551132	-	1154	10
P4hb	11	120560298	120573253	-	12956	9
Arhgdia	11	120578104	120581624	-	3521	3
Alyref	11	120592121	120598365	-	6245	2
Anapc11	11	120598421	120608198	+	9778	146
Npb	11	120608477	120609093	+	617	8
Pcyt2	11	120610087	120617936	-	7850	15
Sirt7	11	120618372	120625014	-	6643	1
Mafg	11	120625117	120633600	-	8484	8
Pycr1	11	120635712	120643769	-	8058	14
Myadml2	11	120646031	120648158	-	2128	1
Notum	11	120653788	120661175	-	7388	4
Aspscr1	11	120672992	120709447	+	36456	1255
Cenpx	11	120710942	120713738	-	2797	49
Lrrc45	11	120713925	120721128	+	7204	263
Rac3	11	120721470	120723969	+	2500	10
Dcxr	11	120725399	120727281	-	1883	1
Cbr2	11	120729489	120732114	-	2626	2
Hmga1b	11	120762794	120764419	+	1626	79
Rfng	11	120780748	120784207	-	3460	3
Gps1	11	120784275	120789102	+	4828	410
Dus1l	11	120789201	120796403	-	7203	62
Fasn	11	120805846	120824547	-	18702	12
Ccdc57	11	120826529	120932872	-	106344	73
Slc16a3	11	120948480	120960868	+	12389	5
Csnk1d	11	120958990	120991330	-	32341	32
Cd7	11	121036747	121039418	-	2672	1
Sectm1b	11	121053458	121063569	-	10112	4
Sectm1a	11	121067407	121081220	-	13814	11
Tex19.2	11	121116215	121118677	-	2463	3
Tex19.1	11	121146143	121148319	+	2177	0
Uts2r	11	121160271	121161973	+	1703	1
Ogfod3	11	121177591	121204711	-	27121	16
Hexdc	11	121204433	121222655	+	18223	98
Cybc1	11	121222588	121229322	-	6735	20
Narf	11	121237253	121255856	+	18604	74
Foxk2	11	121259990	121309896	+	49907	3270
Wdr45b	11	121327224	121354445	-	27222	42
Rab40b	11	121356125	121388251	-	32127	21
Fn3krp	11	121421401	121431288	+	9888	44
Fn3k	11	121434913	121450491	+	15579	8
Tbcd	11	121451949	121617164	+	165216	3241
Zfp750	11	121510978	121519333	-	8356	262
B3gntl1	11	121616197	121673153	-	56957	277
Metrnl	11	121701544	121716306	+	14763	19
Ptchd3	11	121830247	121843423	+	13177	9
Rab10	12	3247428	3309969	-	62542	160
Kif3c	12	3365132	3406494	+	41363	161
Asxl2	12	3426857	3506852	+	79996	2861
Dtnb	12	3572381	3781796	+	209416	1727
Dnmt3a	12	3806527	3914443	+	107917	24949
Pomc	12	3954951	3960642	+	5692	27
Efr3b	12	3962554	4038915	-	76362	35
Dnajc27	12	4082583	4110606	+	28024	1074
Adcy3	12	4133104	4213525	+	80422	1237
Cenpo	12	4196004	4234294	-	38291	370
Ptrhd1	12	4234027	4239950	+	5924	60
Ncoa1	12	4247362	4477182	-	229821	129
Itsn2	12	4592638	4713962	+	121325	4265
Fam228a	12	4713670	4738419	-	24750	72
Fam228b	12	4739888	4769267	-	29380	19
Pfn4	12	4769022	4778813	+	9792	9
Sf3b6	12	4817544	4827659	+	10116	406
Fkbp1b	12	4833174	4841591	-	8418	29
Wdcp	12	4843303	4860043	+	16741	184
Mfsd2b	12	4862440	4874359	-	11920	35
Ubxn2a	12	4879032	4907705	-	28674	31
Atad2b	12	4917404	5047394	+	129991	4061
Klhl29	12	5077472	5375682	-	298211	199
Apob	12	7977648	8016835	+	39188	27
Ldah	12	8208107	8285759	+	77653	771
Gdf7	12	8297918	8301954	-	4037	3
Hs1bp3	12	8313432	8343824	+	30393	50
Rhob	12	8497661	8500009	-	2349	0
Slc7a15	12	8528483	8599066	-	70584	157
Pum2	12	8674134	8752581	+	78448	5949
Sdc1	12	8771323	8793715	+	22393	17
Laptm4a	12	8921664	8938742	+	17079	948
Matn3	12	8947929	8972028	+	24100	9
Wdr35	12	8973892	9028847	+	54956	96
Ttc32	12	9029997	9041988	+	11992	98
Osr1	12	9570116	9581500	+	11385	4
Nt5c1b	12	10369973	10390175	+	20203	16
Rdh14	12	10390772	10395562	+	4791	145
Kcns3	12	11090202	11151056	-	60855	34
Msgn1	12	11208360	11208972	-	613	0
Gen1	12	11238920	11265797	-	26878	13
Smc6	12	11265886	11319785	+	53900	1082
Vsnl1	12	11325242	11436613	-	111372	62
Rad51ap2	12	11456079	11462928	+	6850	4
Fam49a	12	12262139	12380965	+	118827	896
Mycn	12	12936093	12941914	-	5822	3
Ddx1	12	13216973	13249213	-	32241	17
Nbas	12	13269133	13583811	+	314679	2877
Lratd1	12	14146830	14152054	-	5225	5
Trib2	12	15791727	15816922	-	25196	23
Lpin1	12	16535669	16646966	-	111298	53
Ntsr2	12	16653382	16660227	+	6846	6
Greb1	12	16670615	16800886	-	130272	49
E2f6	12	16810963	16839742	+	28780	505
Rock2	12	16894895	16987823	+	92929	3032
Pqlc3	12	16988648	17000408	-	11761	341
2410004P03Rik	12	17003319	17011727	-	8409	3
Kcnf1	12	17172100	17176888	-	4789	0
Pdia6	12	17266545	17284770	+	18226	575
Atp6v1c2	12	17284721	17329359	-	44639	77
Nol10	12	17348458	17430095	+	81638	4328
Odc1	12	17544794	17551505	+	6712	801
Hpcal1	12	17690856	17791933	+	101078	5101
5730507C01Rik	12	18514510	18535254	+	20745	14
Gm21863	12	19954505	19954840	+	336	0
Asap2	12	21111748	21270171	+	158424	390
Itgb1bp1	12	21267420	21286284	-	18865	22
Cpsf3	12	21285391	21315056	+	29666	648
Iah1	12	21316389	21323819	+	7431	86
Adam17	12	21323509	21373632	-	50124	92
Ywhaq	12	21390071	21417637	-	27567	6
9030624G23Rik	12	24043202	24097246	-	54045	28
Taf1b	12	24498359	24558539	+	60181	880
Grhl1	12	24572283	24617391	+	45109	1025
Klf11	12	24651274	24662789	+	11516	56
Cys1	12	24665833	24681813	-	15981	11
Rrm2	12	24708241	24714146	+	5906	10
Mboat2	12	24830879	24964397	+	133519	95
Kidins220	12	24974925	25063152	+	88228	1267
Id2	12	25093799	25097140	-	3342	1
Rnf144a	12	26306794	26415254	-	108461	52
Rsad2	12	26442746	26456452	-	13707	7
Cmpk2	12	26469204	26479837	+	10634	19
Nkx2	12	26838664	147186404	-	120347741	312957
Sox11	12	27334264	27342574	-	8311	5
Dcdc2c	12	28437795	28552399	-	114605	62
Allc	12	28553755	28582523	-	28769	9
Colec11	12	28594173	28623377	-	29205	19
Rps7	12	28630854	28635953	-	5100	6
Rnaseh1	12	28649602	28659589	+	9988	336
Adi1	12	28675231	28682175	+	6945	69
Trappc12	12	28690628	28750472	-	59845	93
Eipr1	12	28751803	28869865	+	118063	2300
Myt1l	12	29528384	29923213	+	394830	176
Pxdn	12	29937608	30017658	+	80051	38
Tpo	12	30054659	30132624	-	77966	52
Sntg2	12	30174482	30373375	-	198894	92
Tmem18	12	30584426	30591215	+	6790	73
Alkal2	12	30884322	30893854	+	9533	4
Acp1	12	30893326	30911589	-	18264	14
Sh3yl1	12	30911668	30960162	+	48495	38
Fam110c	12	31073861	31080251	+	6391	1
Gm6993	12	31240770	31240979	+	210	0
Lamb1	12	31265234	31329644	+	64411	42
Dld	12	31331277	31351453	-	20177	9
Slc26a3	12	31390871	31473917	+	83047	46
Cbll1	12	31484829	31499616	-	14788	12
Slc26a4	12	31519827	31559969	-	40143	18
Bcap29	12	31590967	31634635	-	43669	20
Dus4l	12	31640050	31654826	-	14777	2
Cog5	12	31654869	31937630	+	282762	4378
Gpr22	12	31706867	31713947	-	7081	171
Hbp1	12	31926254	31950535	-	24282	463
Prkar2b	12	31958476	32061296	-	102821	112
Pik3cg	12	32173473	32208659	-	35187	17
Ccdc71l	12	32378704	32382943	+	4240	36
Nampt	12	32819545	32853349	+	33805	1681
Sypl	12	32953891	32979860	+	25970	382
Cdhr3	12	33033796	33092875	-	59080	33
Atxn7l1	12	33147693	33373045	+	225353	1903
Efcab10	12	33394854	33401267	+	6414	2
Twistnb	12	33429635	33441392	+	11758	597
Ferd3l	12	33928425	33929310	+	886	0
Twist1	12	33957671	33959829	+	2159	0
Hdac9	12	34047580	34917095	-	869516	389
Prps1l1	12	34984761	34986436	+	1676	0
Snx13	12	35047186	35147479	+	100294	1110
Ahr	12	35497974	35535038	-	37065	6
Agr3	12	35925620	35949736	+	24117	14
Agr2	12	35992907	36004087	+	11181	12
Tspan13	12	36014557	36042500	-	27944	15
Bzw2	12	36091835	36158080	-	66246	47
Ankmy2	12	36157114	36197291	+	40178	242
Lrrc72	12	36208345	36253395	-	45051	20
Sostdc1	12	36314139	36318452	+	4314	0
Crppa	12	36381450	36689503	+	308054	164
Meox2	12	37108540	37179534	+	70995	30
Agmo	12	37241641	37582202	+	340562	143
Dgkb	12	37817726	38634239	+	816514	372
Etv1	12	38779380	38870484	+	91105	39
Arl4a	12	40005447	40038025	-	32579	18
Scin	12	40059769	40134228	-	74460	44
Lsmem1	12	40175493	40199490	-	23998	19
Ifrd1	12	40201567	40248504	-	46938	41
Zfp277	12	40315046	40445902	-	130857	82
Dock4	12	40445952	40846874	+	400923	449
Immp2l	12	41024090	41955588	+	931499	8356
Lrrn3	12	41451668	41486431	-	34764	314
Dnajb9	12	44205559	44210326	-	4768	4
Pnpla8	12	44221370	44322532	+	101163	663
Nrcam	12	44328886	44600760	+	271875	133
Stxbp6	12	44852484	45074709	-	222226	108
Nova1	12	46694517	46818929	-	124413	52
Foxg1	12	49382883	49386861	+	3979	1
Gm43517	12	49385174	49394127	+	8954	1
Prkd1	12	50341231	50649098	-	307868	149
G2e3	12	51348061	51376986	+	28926	453
Scfd1	12	51377580	51450101	+	72522	1531
Coch	12	51593341	51605771	+	12431	11
Strn3	12	51609632	51691897	-	82266	47
Ap4s1	12	51691033	51744786	+	53754	759
Hectd1	12	51743722	51829536	-	85815	123
Heatr5a	12	51875871	51971321	-	95451	58
Dtd2	12	51988312	52006501	-	18190	9
Gpr33	12	52023003	52028063	-	5061	0
Nubpl	12	52097737	52312744	+	215008	500
Arhgap5	12	52504016	52571975	+	67960	373
Akap6	12	52699383	53155599	+	456217	247
Npas3	12	53248157	54072175	+	824019	397
Egln3	12	54178981	54203860	-	24880	8
Sptssa	12	54645392	54656573	-	11182	7
Eapp	12	54670340	54695897	-	25558	9
Snx6	12	54746349	54795703	-	49355	48
Cfl2	12	54858809	54862877	-	4069	5
Baz1a	12	54892989	55014348	-	121360	131
Gm20403	12	54986158	54986529	-	372	3
2700097O09Rik	12	55045661	55080110	-	34450	13
Srp54a	12	55080262	55115367	+	35106	997
Fam177a	12	55124469	55142104	+	17636	140
Srp54b	12	55155104	55189573	+	34470	961
Fam177a2	12	55199592	55217168	+	17577	150
Srp54c	12	55230168	55263836	+	33669	958
Ppp2r3c	12	55278991	55302998	-	24008	61
Prorp	12	55299577	55382533	+	82957	1100
Psma6	12	55384222	55418454	+	34233	863
Nfkbia	12	55489410	55492647	-	3238	10
Aldoart2	12	55565239	55566896	+	1658	4
Insm2	12	55599427	55602086	+	2660	4
Ralgapa1	12	55602896	55821167	-	218272	132
Brms1l	12	55836324	55869736	+	33413	594
Mbip	12	56328303	56345894	-	17592	9
Pax9	12	56691767	56712822	+	21056	8
Slc25a21	12	56712634	57197472	-	484839	226
Prps1l3	12	57230412	57239882	+	9471	520
Mipol1	12	57230446	57497199	+	266754	2167
Foxa1	12	57540628	57546121	-	5494	1
Ttc6	12	57564113	57737928	+	173816	93
Sstr1	12	58211772	58214444	+	2673	0
Clec14a	12	58264720	58269290	-	4571	2
Sec23a	12	58958383	59012017	-	53635	28
Gemin2	12	59013393	59028470	+	15078	122
Trappc6b	12	59043092	59061472	-	18381	17
Pnn	12	59066884	59073998	+	7115	869
Mia2	12	59095800	59191583	+	95784	4184
Fbxo33	12	59200655	59219725	-	19071	45
Lrfn5	12	61523948	61857928	+	333981	130
Fscb	12	64471330	64474690	-	3361	1
Gm527	12	64917906	64924591	+	6686	7
Klhl28	12	64938833	64965534	-	26702	16
Togaram1	12	64965804	65022573	+	56770	1573
Prpf39	12	65036333	65063386	+	27054	1727
Fkbp3	12	65062424	65074007	-	11584	183
Fancm	12	65075606	65132058	+	56453	334
Mis18bp1	12	65132734	65172599	-	39866	52
Wdr20rt	12	65225517	65233359	+	7843	11
Rpl10l	12	66283379	66284401	-	1023	0
Mdga2	12	66466060	67222549	-	756490	343
Rps29	12	69157722	69159186	-	1465	3
Lrr1	12	69168814	69179009	+	10196	1
Rpl36al	12	69182731	69184083	-	1353	3
Gm49383	12	69182834	69197104	-	14271	144
Mgat2	12	69184157	69186770	+	2614	78
Dnaaf2	12	69189087	69198429	-	9343	140
Gm49384	12	69189839	69204267	-	14429	489
Pole2	12	69201773	69228195	-	26423	343
Klhdc1	12	69241832	69284632	+	42801	233
Klhdc2	12	69296722	69310687	+	13966	109
Nemf	12	69310522	69357165	-	46644	43
Arf6	12	69372150	69373783	+	1634	160
Vcpkmt	12	69577628	69583110	-	5483	3
Sos2	12	69583766	69681852	-	98087	47
L2hgdh	12	69690433	69724873	-	34441	14
Dmac2l	12	69724950	69744660	+	19711	77
Cdkl1	12	69746848	69791267	-	44420	28
Map4k5	12	69803750	69893200	-	89451	40
Atl1	12	69893105	69966417	+	73313	61
Sav1	12	69965012	69987002	-	21991	66
Nin	12	70011435	70113717	-	102283	34
Abhd12b	12	70154157	70183887	+	29731	18
Pygl	12	70190811	70231488	-	40678	27
Trim9	12	70244533	70347614	-	103082	73
Tmx1	12	70453095	70468040	+	14946	238
Frmd6	12	70825514	70902234	+	76721	1065
Actr10	12	70937857	70964718	+	26862	307
Psma3	12	70974621	70996347	+	21727	1147
Arid4a	12	71015990	71098592	+	82603	1607
Tomm20l	12	71111428	71123221	+	11794	11
Timm9	12	71123173	71136684	-	13512	3
2700049A03Rik	12	71136848	71243303	+	106456	416
Dact1	12	71309884	71320107	+	10224	3
Daam1	12	71831078	71992333	+	161256	900
Gpr135	12	72067976	72071125	-	3150	1
L3hypdh	12	72073428	72085439	-	12012	7
Jkamp	12	72085589	72101461	+	15873	142
Ccdc175	12	72101300	72185029	-	83730	61
Rtn1	12	72211752	72409054	-	197303	94
Lrrc9	12	72441866	72530749	+	88884	43
Pcnx4	12	72536383	72580119	+	43737	344
Gm4756	12	72576002	72649661	-	73660	47
Dhrs7	12	72650353	72664909	-	14557	7
Ppm1a	12	72757455	72799819	+	42365	1289
4930447C04Rik	12	72881109	72940774	-	59666	21
Six6	12	72939892	72944899	+	5008	3
Six1	12	73041827	73047179	-	5353	3
Six4	12	73099609	73113456	-	13848	5
Mnat1	12	73123717	73273988	+	150272	1723
Trmt5	12	73280011	73286710	-	6700	29
Slc38a6	12	73286779	73354049	+	67271	234
Tmem30b	12	73543402	73546392	-	2991	2
Prkch	12	73584796	73778185	+	193390	28035
Hif1a	12	73901375	73947530	+	46156	2048
Snapc1l	12	73937653	73968375	+	30723	772
Snapc1	12	73964481	73988966	+	24486	481
Syt16	12	73997661	74273267	+	275607	165
Gm11042	12	74315110	74316394	-	1285	0
Kcnh5	12	74897220	75177332	-	280113	134
Rhoj	12	75308322	75401456	+	93135	57
Gphb5	12	75411722	75416781	-	5060	6
Ppp2r5e	12	75450881	75596245	-	145365	84
Wdr89	12	75630596	75669537	-	38942	12
AC124742.1	12	75630971	75631318	-	348	0
Sgpp1	12	75714249	75735729	-	21481	18
Syne2	12	75818134	76110926	+	292793	325
Esr2	12	76120419	76177259	-	56841	26
Tex21	12	76198686	76246746	-	48061	27
Mthfd1	12	76255298	76319803	+	64506	2894
Akap5	12	76324891	76334153	+	9263	81
Zbtb25	12	76347782	76369602	-	21821	19
Zbtb1	12	76370266	76396950	+	26685	1460
Hspa2	12	76404176	76406938	+	2763	17
Ppp1r36	12	76417538	76439492	+	21955	5
Plekhg3	12	76530891	76579042	+	48152	53
Sptb	12	76580488	76710547	-	130060	77
Churc1	12	76765538	76783180	+	17643	239
Fntb	12	76765589	76921412	+	155824	2074
Gpx2	12	76792335	76795554	-	3220	2
Rab15	12	76797960	76822908	-	24949	11
Max	12	76937269	76962201	-	24933	18
Fut8	12	77238125	77476338	+	238214	1284
Gm6657	12	78194242	78209029	+	14788	9
Gphn	12	78226379	78684772	+	458394	26436
Fam71d	12	78691535	78734516	+	42982	130
Mpp5	12	78748907	78840714	+	91808	1028
Atp6v1d	12	78840725	78861638	-	20914	59
Eif2s1	12	78861819	78887010	+	25192	1750
Plek2	12	78888691	78906964	-	18274	181
Tmem229b	12	78961795	79007627	-	45833	27
Plekhh1	12	79029163	79081655	+	52493	33
Pigh	12	79080664	79089651	-	8988	9
Arg2	12	79130777	79156301	+	25525	13
Vti1b	12	79156017	79172667	-	16651	9
Rdh11	12	79174337	79192293	-	17957	23
Rdh12	12	79208914	79222665	+	13752	13
Zfyve26	12	79232346	79296304	-	63959	37
Rad51b	12	79297282	79814690	+	517409	886
Zfp36l1	12	80107754	80113013	-	5260	5
Actn1	12	80167547	80260371	-	92825	59
Dcaf5	12	80335848	80436601	-	100754	64
Exd2	12	80463095	80498122	+	35028	447
Galnt16	12	80518277	80630972	+	112696	67
Erh	12	80634022	80644341	-	10320	19
Slc39a9	12	80643883	80683342	+	39460	724
Plekhd1	12	80692591	80724214	+	31624	17
Ccdc177	12	80754043	80760687	-	6645	1
Susd6	12	80790510	80880835	+	90326	5192
Srsf5	12	80945504	80950507	+	5004	1982
Slc10a1	12	80953183	80968705	-	15523	614
Smoc1	12	81026808	81186414	+	159607	252
Slc8a3	12	81197915	81333180	-	135266	67
Gm20498	12	81358860	81532905	-	174046	119
Cox16	12	81359026	81485120	-	126095	92
Gm4787	12	81376991	81379464	-	2474	0
Adam4	12	81419443	81421946	-	2504	0
Synj2bp	12	81497941	81532911	-	34971	23
Adam21	12	81558584	81568474	-	9891	2
Med6	12	81573557	81595006	-	21450	17
Ttc9	12	81631249	81667557	+	36309	20
Map3k9	12	81721010	81781175	-	60166	40
Pcnx	12	81860023	82000924	+	140902	2527
Sipa1l1	12	82169420	82451786	+	282367	5591
Rgs6	12	82588292	83162056	+	573765	283
Dpf3	12	83213745	83487716	-	273972	123
Dcaf4	12	83520466	83541920	+	21455	337
Zfyve1	12	83546558	83597222	-	50665	23
Rbm25	12	83631236	83683123	+	51888	5776
Psen1	12	83688152	83735199	+	47048	1755
Papln	12	83763634	83792382	+	28749	14
Numb	12	83794034	83921934	-	127901	66
Riox1	12	83950608	83952951	+	2344	101
Heatr4	12	83954499	83984852	-	30354	82
Acot2	12	83987861	83993873	+	6013	26
Acot1	12	84009490	84018371	+	8882	12
Acot4	12	84038379	84048601	+	10223	5
Gm49366	12	84038935	84058613	+	19679	9
Acot3	12	84052144	84060402	+	8259	3
Acot5	12	84069325	84076020	+	6696	0
Acot6	12	84100654	84111349	+	10696	27
Dnal1	12	84114366	84143517	+	29152	40
Pnma1	12	84146131	84148489	-	2359	5
Elmsan1	12	84149176	84218881	-	69706	48
Ptgr2	12	84285232	84315832	+	30601	220
Zfp410	12	84316852	84343723	+	26872	717
Fam161b	12	84345309	84361833	-	16525	131
Coq6	12	84361657	84373796	+	12140	194
Entpd5	12	84373857	84409029	-	35173	40
Bbof1	12	84409071	84442887	+	33817	91
Rnf113a2	12	84417196	84418578	+	1383	31
Aldh6a1	12	84430717	84451004	-	20288	21
Lin52	12	84451422	84546145	+	94724	1770
Vsx2	12	84569762	84595457	+	25696	20
Abcd4	12	84602533	84617413	-	14881	9
Vrtn	12	84641019	84651455	+	10437	3
Syndig1l	12	84677277	84698831	-	21555	13
Npc2	12	84754562	84773152	-	18591	16
Isca2	12	84773251	84775085	+	1835	107
Ltbp2	12	84783212	84876532	-	93321	65
Arel1	12	84918148	84970900	-	52753	24
Fcf1	12	84970897	84983303	+	12407	446
Ylpm1	12	84996321	85070515	+	74195	2346
Prox2	12	85086385	85106431	-	20047	240
Dlst	12	85110833	85134845	+	24013	1441
Rps6kl1	12	85135249	85151264	-	16016	103
Pgf	12	85166635	85177790	-	11156	4
Eif2b2	12	85219481	85226628	+	7148	179
Mlh3	12	85234520	85270599	-	36080	16
Acyp1	12	85272398	85288438	-	16041	12
Zc2hc1c	12	85274286	85299358	+	25073	14
Nek9	12	85299514	85339362	-	39849	20
Tmed10	12	85342788	85374847	-	32060	27
Fos	12	85473890	85477273	+	3384	173
Jdp2	12	85599027	85639878	+	40852	176
Batf	12	85686669	85709087	+	22419	598
Flvcr2	12	85746539	85813585	+	67047	42
Erg28	12	85815448	85824550	-	9103	8
Ttll5	12	85824659	86061893	+	237235	1916
Tgfb3	12	86056745	86079041	-	22297	44
Ift43	12	86082563	86162459	+	79897	43
Gpatch2l	12	86241858	86291784	+	49927	1341
Esrrb	12	86361117	86521628	+	160512	76
Vash1	12	86678700	86692091	+	13392	12
Angel1	12	86700502	86726460	-	25959	16
Lrrc74a	12	86734369	86763797	+	29429	14
Irf2bpl	12	86880701	86884798	-	4098	9
Cipc	12	86947043	86965362	+	18320	484
Zdhhc22	12	86980763	86990430	-	9668	26
Tmem63c	12	87021340	87090043	+	68704	35
Ngb	12	87097531	87102539	-	5009	2
Pomt2	12	87106861	87147902	-	41042	25
Gstz1	12	87147165	87164723	+	17559	301
Tmed8	12	87166237	87200454	-	34218	78
Samd15	12	87200543	87213541	+	12999	10
Noxred1	12	87221040	87238732	-	17693	8
Vipas39	12	87238873	87266256	-	27384	17
Ahsa1	12	87266479	87273979	+	7501	434
Ism2	12	87278638	87299705	-	21068	26
Sptlc2	12	87305058	87388355	-	83298	38
Alkbh1	12	87426169	87443918	-	17750	15
Slirp	12	87443896	87452206	+	8311	155
Snw1	12	87449910	87472274	-	22365	64
Gm5788	12	87494721	87495155	+	435	0
Gm8300	12	87514316	87518266	+	3951	3
Oog1	12	87602688	87608850	+	6163	5
Gm4027	12	87618869	87622955	+	4087	3
Gm16381	12	87644118	87644620	-	503	0
Gm21319	12	87772425	87775755	-	3331	3
Gm21936	12	87795512	87795946	+	435	0
BB287469	12	87816577	87820676	+	4100	0
Gm2001	12	87841837	87842339	-	503	0
Gm2016	12	87874072	87877859	+	3788	2
Gm2022	12	87895370	87895804	+	435	2
Gm2035	12	87919423	87919857	-	435	0
Gm2042	12	87954080	87960683	+	6604	0
Gm2075	12	88011848	88012282	+	435	0
Gm6803	12	88018337	88018771	-	435	0
Gm2056	12	88027004	88027438	+	435	0
Gm16368	12	88083697	88084131	+	435	0
Gm10436	12	88175589	88182108	-	6520	3
Gm8332	12	88249666	88250100	-	435	0
Gm5662	12	88270640	88274500	-	3861	0
Gm5039	12	88320122	88324026	-	3905	1
Adck1	12	88360554	88461720	+	101167	2035
Nrxn3	12	88722986	90334935	+	1611950	701
Dio2	12	90724552	90738438	-	13887	1
Cep128	12	90998492	91384409	-	385918	239
Tshr	12	91384566	91549808	+	165243	101
Gtf2a1	12	91555262	91590487	-	35226	45
Ston2	12	91633009	91786436	-	153428	73
Sel1l	12	91806043	91849157	-	43115	24
Flrt2	12	95692226	95785215	+	92990	35
Galc	12	98202294	98259459	-	57166	24
Gpr65	12	98268635	98276644	+	8010	489
Kcnk10	12	98429437	98578310	-	148874	90
Spata7	12	98628157	98669815	+	41659	37
Ptpn21	12	98676741	98737405	-	60665	25
Zc3h14	12	98746964	98787753	+	40790	1193
Eml5	12	98786805	98901484	-	114680	646
Ttc8	12	98920574	98983238	+	62665	76
Foxn3	12	99190078	99563536	-	373459	218
Efcab11	12	99693045	99884412	-	191368	110
Tdp1	12	99884537	99955219	+	70683	1840
Kcnk13	12	99964499	100062682	+	98184	69
Psmc1	12	100110154	100123405	+	13252	522
Nrde2	12	100125452	100159653	-	34202	34
Calm1	12	100199435	100209814	+	10380	612
Ttc7b	12	100300770	100520826	-	220057	112
Rps6ka5	12	100548439	100725120	-	176682	92
Dglucy	12	100779057	100896981	+	117925	1329
Gpr68	12	100876682	100908198	-	31517	539
Ccdc88c	12	100911523	101029056	-	117534	87
Ppp4r3a	12	101039409	101083697	-	44289	22
Catsperb	12	101404673	101626009	+	221337	101
Tc2n	12	101645443	101718523	-	73081	31
Fbln5	12	101746565	101819055	-	72491	44
Trip11	12	101834043	101913267	-	79225	32
Atxn3	12	101918901	101958246	-	39346	13
Ndufb1	12	101968090	101977064	-	8975	58
Cpsf2	12	101975988	102006424	+	30437	706
Slc24a4	12	102128733	102267091	+	138359	70
Rin3	12	102283048	102390855	+	107808	1079
Lgmn	12	102394084	102439813	-	45730	37
Golga5	12	102469135	102497907	+	28773	510
Chga	12	102554969	102565028	+	10060	3
Itpk1	12	102568582	102704930	-	136349	75
Gm28051	12	102719975	102757765	-	37791	170
Gm20604	12	102741732	102758672	-	16941	162
