# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_10_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_10_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_10_srt_flt_neg_srt.bam
Gm10338	14	7580617	7595592	-	14976	2
Gm10128	14	7640895	7643972	-	3078	0
Flnb	14	7817957	7951588	+	133632	433
Gm45521	14	7957288	7960636	+	3349	1
Dnase1l3	14	7964533	7994573	-	30041	3
Abhd6	14	8002902	8056763	+	53862	64
Rpp14	14	8080367	8091834	+	11468	310
Pxk	14	8098211	8165117	+	66907	270
Pdhb	14	8165996	8173025	-	7030	20
Kctd6	14	8214140	8223563	+	9424	35
Acox2	14	8225511	8259353	-	33843	7
Fam107a	14	8296274	8318023	-	21750	0
Oit1	14	8348937	8378754	-	29818	1
4930452B06Rik	14	8431192	8666240	-	235049	24
Fhit	14	9550092	11162035	-	1611944	161
Gm3839	14	11280735	11356726	-	75992	12
Ptprg	14	11553532	12242041	+	688510	48
Gm49355	14	12283976	12324454	+	40479	67
3830406C13Rik	14	12284173	12303231	+	19059	50
Fezf2	14	12342094	12348189	-	6096	0
Cadps	14	12372563	12823079	-	450517	36
Synpr	14	13284780	13616340	+	331561	32
Sntn	14	13670876	13683148	+	12273	1
Gm281	14	13814618	13914478	-	99861	14
Gm11100	14	13918334	13951132	+	32799	0
Thoc7	14	13949012	13961852	-	12841	2
Atxn7	14	13961440	14107302	+	145863	893
Psmd6	14	14112174	14120984	-	8811	16
Olfr720	14	14171738	14186838	-	15101	2
Olfr31	14	14322828	14331791	+	8964	2
Il3ra	14	14346275	14356011	+	9737	22
Olfr721	14	14401298	14410095	+	8798	0
Slc4a7	14	14702279	14799940	+	97662	1479
Nek10	14	14803415	15012059	+	208645	68
Lrrc3b	14	15357515	15438987	-	81473	5
Oxsm	14	16238652	16249808	-	11157	8
Ngly1	14	16249280	16311926	+	62647	269
Top2b	14	16365179	16435462	+	70284	510
Rarb	14	16430839	16819156	-	388318	111
Thrb	14	17660261	18038090	+	377830	33
Nr1d2	14	18204054	18239127	-	35074	9
Rpl15	14	18267823	18271391	-	3569	0
Nkiras1	14	18271136	18284003	+	12868	66
Ube2e1	14	18282722	18331859	-	49138	20
Ube2e2	14	18573575	18894267	-	320693	35
Gm21738	14	19415857	19418930	-	3074	7066
Gm2244	14	19532896	19549963	-	17068	6
Gm2237	14	19563800	19585135	-	21336	1
Gm5458	14	19594139	19602581	-	8443	1
Nid2	14	19751265	19811787	+	60523	1
Rtraf	14	19811351	19823824	-	12474	1
Gng2	14	19872559	19977627	-	105069	15
Saysd1	14	20075636	20083183	-	7548	4
Kcnk5	14	20140057	20181809	-	41753	3
Kcnk16	14	20261376	20269199	-	7824	0
Nudt13	14	20294697	20317578	+	22882	18
Ecd	14	20319852	20348121	-	28270	3
Fam149b	14	20348162	20383491	+	35330	184
Dnajc9	14	20384638	20388910	-	4273	4
Mrps16	14	20389304	20393634	-	4331	1
Cfap70	14	20394193	20452223	-	58031	8
Anxa7	14	20455260	20480133	-	24874	1
Mss51	14	20482867	20496901	-	14035	4
Ppp3cb	14	20499364	20546573	-	47210	5
Usp54	14	20548912	20641063	-	92152	24
Myoz1	14	20649107	20656540	-	7434	0
Synpo2l	14	20658946	20668354	-	9409	0
Sec24c	14	20674308	20694852	+	20545	792
Fut11	14	20694968	20701016	+	6049	29
Chchd1	14	20703006	20704425	+	1420	76
Zswim8	14	20707552	20723619	+	16068	1197
Ndst2	14	20723730	20734562	-	10833	22
Camk2g	14	20734875	20794088	-	59214	3
Plau	14	20836660	20843385	+	6726	1
Vcl	14	20929398	21033676	+	104279	23
Ap3m1	14	21031442	21052508	-	21067	3
Adk	14	21052574	21448569	+	395996	2584
Kat6b	14	21481434	21672478	+	191045	502
Dupd1	14	21676537	21714576	-	38040	10
Dusp13	14	21733394	21748642	-	15249	0
Samd8	14	21750531	21798726	+	48196	307
Vdac2	14	21825238	21845879	+	20642	292
Comtd1	14	21845855	21848977	-	3123	93
Zfp503	14	21983959	21989601	-	5643	0
Lrmda	14	22019712	23056085	+	1036374	85
Kcnma1	14	23289431	24014491	-	725061	35
Dlg5	14	24133953	24245920	-	111968	9
E330034G19Rik	14	24293364	24309959	+	16596	1
Polr3a	14	24448696	24487052	-	38357	5
Rps24	14	24490681	24496959	+	6279	823
Zmiz1	14	25459224	25666743	+	207520	2253
Ppif	14	25694170	25700468	+	6299	258
Zcchc24	14	25711642	25769039	-	57398	15
Anxa11	14	25842156	25886804	+	44649	210
Plac9a	14	25887506	25903100	-	15595	4
Tmem254a	14	25923300	25927672	-	4373	0
Cphx1	14	25942539	25956356	+	13818	1
Duxbl1	14	25979083	25990088	+	11006	2
Gm9780	14	26027282	26042711	-	15430	4
Tmem254c	14	26063919	26067355	-	3437	1
Cphx2	14	26082245	26096127	+	13883	1
Cphx3	14	26082297	26235744	+	153448	41
Duxbl2	14	26118855	26129763	+	10909	2
Plac9b	14	26167405	26182480	-	15076	1
Tmem254b	14	26203369	26207041	-	3673	1
Duxbl3	14	26258468	26269436	+	10969	0
Slmap	14	26413168	26534931	-	121764	7
Dennd6a	14	26573856	26634322	+	60467	288
Arf4	14	26638074	26665084	+	27011	176
Pde12	14	26659958	26669883	-	9926	30
Dnah12	14	26693274	26891703	+	198430	14
Asb14	14	26894557	26915258	+	20702	0
Appl1	14	26918988	26971232	-	52245	3
Hesx1	14	26994416	27002329	+	7914	0
Il17rd	14	27038941	27107286	+	68346	9
Arhgef3	14	27114899	27403911	+	289013	7605
Tasor	14	27428834	27483555	+	54722	915
Ccdc66	14	27481090	27508460	-	27371	164
Erc2	14	27622428	28478537	+	856110	72
Wnt5a	14	28504750	28527448	+	22699	1
Cacna2d3	14	28904943	29721864	-	816922	74
Lrtm1	14	29018208	29033645	+	15438	1
Selenok	14	29968308	29975662	+	7355	29
Actr8	14	29978337	30006354	+	28018	130
Il17rb	14	29996135	30008896	-	12762	37
Chdh	14	30009023	30040527	+	31505	12
Cacna1d	14	30039941	30491453	-	451513	218
Dcp1a	14	30479612	30527063	+	47452	658
Tkt	14	30549131	30574720	+	25590	839
Prkcd	14	30595354	30626210	-	30857	3
Rft1	14	30654360	30691317	+	36958	163
Sfmbt1	14	30714849	30822721	+	107873	968
Stimate	14	30825590	30877210	+	51621	196
Mustn1	14	30879200	30881610	+	2411	1
Itih4	14	30886476	30902353	+	15878	3
Itih3	14	30908572	30923760	-	15189	0
Itih1	14	30929180	30943289	-	14110	2
Nek4	14	30951377	30988821	+	37445	44
Spcs1	14	30999826	31001672	-	1847	1
Glt8d1	14	31001400	31011991	+	10592	27
Gnl3	14	31012433	31019152	-	6720	3
Pbrm1	14	31019138	31121592	+	102455	839
Smim4	14	31088132	31128956	-	40825	322
Nt5dc2	14	31131053	31139124	+	8072	46
Stab1	14	31139013	31168641	-	29629	5
Nisch	14	31170930	31206826	-	35897	4
Tnnc1	14	31208312	31211729	+	3418	0
Sema3g	14	31217860	31230352	+	12493	0
Phf7	14	31237689	31251317	-	13629	1
Bap1	14	31251450	31259944	+	8495	467
Dnah1	14	31260375	31323896	-	63522	78
Capn7	14	31336638	31371986	+	35349	205
Sh3bp5	14	31359880	31436078	-	76199	178
Mettl6	14	31473578	31495040	-	21463	5
Eaf1	14	31494399	31509858	+	15460	605
Colq	14	31523082	31591343	-	68262	31
Gm49387	14	31552905	31640878	-	87974	29
Hacl1	14	31598730	31641172	-	42443	5
Btd	14	31641057	31668579	+	27523	43
Ankrd28	14	31698768	31830651	-	131884	14
Galnt15	14	32028989	32062197	+	33209	1
Dph3	14	32080566	32085729	-	5164	4
Oxnad1	14	32085374	32103202	+	17829	67
Msmb	14	32142023	32158367	+	16345	0
Ncoa4	14	32159865	32179855	+	19991	231
Timm23	14	32180162	32201898	-	21737	38
Parg	14	32201949	32297550	+	95602	733
Ogdhl	14	32322019	32348151	+	26133	2
1700024G13Rik	14	32376068	32388391	-	12324	0
Chat	14	32408203	32465989	-	57787	8
Slc18a3	14	32462438	32464850	-	2413	0
Ercc6	14	32513521	32580990	+	67470	1912
Prrxl1	14	32599407	32649246	+	49840	5
3425401B19Rik	14	32659119	32685272	-	26154	1
Tmem273	14	32785963	32817984	+	32022	4
Fam170b	14	32833962	32836789	+	2828	1
Vstm4	14	32856756	32939491	+	82736	4
Wdfy4	14	32959547	33185508	-	225962	22
Lrrc18	14	32991382	33015291	+	23910	2
Arhgap22	14	33214026	33369934	+	155909	15
Mapk8	14	33377898	33447158	-	69261	10
Frmpd2	14	33471696	33575269	+	103574	8
Ptpn20	14	33589207	33640754	+	51548	5
Gdf10	14	33923587	33937983	+	14397	0
Gdf2	14	33941039	33947198	+	6160	0
Rbp3	14	33954003	33964216	+	10214	1
Zfp488	14	33967070	33978764	-	11695	0
Gm30083	14	33988417	34015182	-	26766	3
Gm5460	14	34016758	34048193	+	31436	1
A630023A22Rik	14	34051126	34102693	-	51568	4
Antxrl	14	34052707	34076405	+	23699	0
Anxa8	14	34085981	34100571	+	14591	2
Npy4r	14	34143992	34152489	-	8498	3
Gprin2	14	34185688	34201653	-	15966	1
Syt15	14	34220046	34230420	+	10375	0
Shld2	14	34237033	34310493	-	73461	8
Glud1	14	34310727	34345265	+	34539	483
Fam25c	14	34351881	34355433	-	3553	2
Sncg	14	34370274	34374789	-	4516	0
Mmrn2	14	34375465	34404287	+	28823	4
Bmpr1a	14	34410734	34503341	-	92608	5
9230112D13Rik	14	34511621	34522801	-	11181	2
Ldb3	14	34526603	34588682	-	62080	6
Opn4	14	34590618	34600142	-	9525	0
Wapl	14	34673928	34747983	+	74056	1068
Grid1	14	34820108	35583379	+	763272	61
4930596D02Rik	14	35809488	35811978	-	2491	0
4930474N05Rik	14	36094917	36100114	+	5198	0
Ccser2	14	36874936	36968777	-	93842	6
Rgr	14	37034909	37048964	-	14056	0
Lrit1	14	37054830	37064946	+	10117	0
Lrit2	14	37068048	37073743	+	5696	3
Cdhr1	14	37077857	37098347	-	20491	0
2610528A11Rik	14	37102142	37110101	-	7960	1
Ghitm	14	37120092	37135254	-	15163	0
Nrg3	14	38368952	39473088	-	1104137	95
Sh2d4b	14	40813789	40893266	-	79478	6
Tspan14	14	40906445	40966807	-	60363	9
Prxl2a	14	40993740	41013788	-	20049	1
Dydc2	14	41049117	41069208	-	20092	6
Dydc1	14	41072911	41092197	+	19287	0
Mat1a	14	41105035	41124412	+	19378	1
Sftpa1	14	41131782	41136452	+	4671	0
Mbl1	14	41151458	41159601	+	8144	1
Sftpd	14	41172214	41185149	-	12936	1
Gm2832	14	41278805	41288815	+	10011	0
Gm5798	14	41348609	41356839	+	8231	0
Gm7945	14	41381628	41386379	-	4752	0
Gm6482	14	41402885	41408281	-	5397	0
Gm7954	14	41448203	41453518	-	5316	0
Gm3486	14	41484232	41489485	-	5254	0
Gm7970	14	41550120	41555583	-	5464	0
1700049E17Rik2	14	41573211	41581305	+	8095	1
Gm3072	14	41619286	41624612	-	5327	1
Gm3676	14	41641179	41646487	-	5309	0
Gm8068	14	41696393	41701885	-	5493	1
Gm7929	14	41745917	41750614	-	4698	0
Nkx3	14	41761483	69194662	+	27433180	37217
Gm47189	14	41767172	41772441	-	5270	2
Gm7980	14	41901813	41907290	-	5478	0
1700049E17Rik1	14	41924949	41933041	+	8093	0
1700024B05Rik	14	41943995	42003821	+	59827	10
Gm6401	14	41962708	41967927	-	5220	0
Gm3543	14	41977873	41983325	-	5453	0
Gm7951	14	42111963	42117369	-	5407	1
Gm17027	14	42157290	42162622	-	5333	0
Gm3573	14	42185391	42190791	-	5401	0
Gm17026	14	42254659	42260048	-	5390	0
Gm9611	14	42291907	42297358	-	5452	0
Gm7995	14	42310210	42325394	+	15185	4
Gm8005	14	42434156	42439673	-	5518	0
Gm8011	14	42463881	42472122	+	8242	1
Gm8020	14	42496884	42502349	-	5466	0
Gm8024	14	42518878	42524282	-	5405	0
Gm17124	14	42594502	42599882	-	5381	0
Gm3633	14	42636467	42641917	-	5451	0
Gm10378	14	42655938	42663605	+	7668	1
Gm3015	14	42763525	42768821	-	5297	0
Gm10377	14	42792568	42797987	-	5420	2
Gm21977	14	42847980	42853477	-	5498	0
Gm8082	14	42988342	42993624	-	5283	1
Gm10376	14	43010188	43015628	-	5441	0
Gm8094	14	43071142	43076643	-	5502	1
Gm8104	14	43100601	43115190	+	14590	5
Gm7233	14	43179867	43187988	+	8122	2
Gm8122	14	43229832	43235304	-	5473	0
Gm8126	14	43258649	43266799	+	8151	3
Gm8127	14	43288312	43293832	-	5521	1
Gm9732	14	43298872	43306004	+	7133	1
1700001F09Rik	14	43342383	43347811	-	5429	1
Gm8138	14	43410827	43416350	-	5524	1
Gm5799	14	43543576	43551213	+	7638	1
Gm17654	14	43573843	43579146	-	5304	0
Gm10375	14	43602627	43608013	-	5387	0
Gm8165	14	43671962	43677199	-	5238	1
Gm7324	14	43697828	43715378	+	17551	36
Gm16506	14	43722253	43727485	-	5233	1
Gm6526	14	43747866	43755948	+	8083	0
Gm8180	14	43779488	43784745	-	5258	0
Ear1	14	43818765	43875517	-	56753	5
Ear10	14	43922720	43923559	-	840	0
Gm8113	14	43925390	43933411	+	8022	1
Ang5	14	43957069	43963072	+	6004	2
Ang6	14	44001826	44002269	-	444	0
Ear2	14	44102654	44103534	+	881	0
Gm3327	14	44123851	44129043	+	5193	0
4930503E14Rik	14	44163169	44213254	-	50086	4
Gm8212	14	44197661	44203133	+	5473	0
Gm8220	14	44285580	44291068	+	5489	0
Gm5930	14	44330442	44338584	-	8143	2
Gm8229	14	44365357	44370841	+	5485	0
Gm3371	14	44402671	44410688	-	8018	0
Gm8232	14	44433635	44439086	+	5452	0
BC061237	14	44500122	44506345	+	6224	0
Gm17093	14	44518276	44523444	+	5169	0
Gm5624	14	44556795	44627938	-	71144	14
Gm8247	14	44583153	44588402	+	5250	0
Gm8257	14	44649204	44706456	-	57253	7
Gm8267	14	44716838	44750340	-	33503	6
Ptgdr	14	44851235	44859375	-	8141	2
Ptger2	14	44988195	45003820	+	15626	437
Txndc16	14	45133465	45220328	-	86864	4
Gpr137c	14	45219717	45282725	+	63009	7
Ero1l	14	45283087	45318771	-	35685	4
Psmc6	14	45329788	45349705	+	19918	226
Styx	14	45351093	45422820	+	71728	244
Gnpnat1	14	45376334	45404913	-	28580	100
Fermt2	14	45458795	45530118	-	71324	2
Ddhd1	14	45588467	45658143	-	69677	5
Gm15217	14	46379414	46383608	+	4195	0
Bmp4	14	46383520	46390669	-	7150	0
Cdkn3	14	46760541	46771669	+	11129	1
Cnih1	14	46775567	46788411	-	12845	0
Gmfb	14	46808149	46822242	-	14094	2
Cgrrf1	14	46832125	46854193	+	22069	35
Samd4	14	46882854	47105815	+	222962	805
Gch1	14	47153895	47189413	-	35519	10
Wdhd1	14	47240944	47276857	-	35914	5
Socs4	14	47276931	47296102	+	19172	204
Mapk1ip1l	14	47298269	47323204	+	24936	955
Lgals3	14	47367751	47386160	+	18410	3
Dlgap5	14	47387779	47418407	-	30629	1
Fbxo34	14	47450421	47531962	+	81542	677
Atg14	14	47540893	47570649	-	29757	5
Ktn1	14	47648448	47739894	+	91447	706
Peli2	14	48120823	48281575	+	160753	8
Tmem260	14	48446124	48524246	+	78123	343
Otx2	14	48657677	48673819	-	16143	2
Exoc5	14	49004090	49066653	-	62564	7
Ap5m1	14	49066097	49094234	+	28138	98
Naa30	14	49172226	49191031	+	18806	238
ccdc198	14	49219588	49245474	-	25887	30
Slc35f4	14	49298519	49526046	-	227528	19
Armh4	14	49675952	49783383	-	107432	6
Olfr722	14	49894258	49901941	-	7684	0
Olfr723	14	49928563	49931787	-	3225	0
Olfr724	14	49960023	49963274	-	3252	0
Olfr725	14	50034314	50040375	-	6062	1
Olfr726	14	50083570	50090953	-	7384	0
Olfr727	14	50123186	50128746	+	5561	0
Olfr728	14	50133758	50142680	-	8923	2
Olfr729	14	50144731	50152910	-	8180	1
Olfr730	14	50183296	50188198	-	4903	0
Olfr731	14	50233531	50241866	-	8336	1
Olfr732	14	50278473	50284206	-	5734	1
Olfr733	14	50295891	50301522	-	5632	1
Olfr734	14	50316506	50326761	-	10256	0
Olfr735	14	50342612	50348872	-	6261	2
Tlr11	14	50357914	50363663	+	5750	0
Olfr736	14	50381163	50394192	+	13030	0
Olfr738	14	50407568	50415438	+	7871	0
Olfr739	14	50418626	50427888	+	9263	0
Olfr740	14	50445545	50456933	+	11389	0
Olfr741	14	50472738	50488338	+	15601	2
Olfr742	14	50503600	50517145	+	13546	2
Olfr743	14	50521839	50534955	+	13117	3
Olfr744	14	50614879	50619839	+	4961	0
Olfr745	14	50639388	50643885	+	4498	0
Olfr746	14	50647083	50654183	+	7101	1
Olfr747	14	50680657	50693206	-	12550	1
Olfr748	14	50707373	50713797	+	6425	0
Olfr749	14	50736171	50745094	-	8924	1
Ttc5	14	50765415	50785519	-	20105	4
Ccnb1ip1	14	50789248	50807732	-	18485	4
Parp2	14	50807841	50821301	+	13461	138
Tep1	14	50824059	50870560	-	46502	2
Klhl33	14	50888582	50897507	-	8926	1
Osgep	14	50906478	50924893	-	18416	1
Apex1	14	50924968	50927139	+	2172	84
Pip4p1	14	50926068	50930856	-	4789	82
Pnp	14	50931082	50965237	+	34156	71
Gm49342	14	50944517	50963136	+	18620	63
Pnp2	14	50955992	50964749	+	8758	8
Rnase10	14	51007751	51010758	+	3008	0
Rnase9	14	51038459	51041869	-	3411	0
Rnase11	14	51049451	51050163	-	713	0
Rnase12	14	51056698	51057661	-	964	0
Olfr750	14	51066301	51074435	-	8135	3
Rnase4	14	51091077	51106151	+	15075	0
Ang	14	51091150	51102009	+	10860	0
Eddm3b	14	51114426	51117807	+	3382	0
Rnase6	14	51123908	51132187	+	8280	1
Rnase1	14	51144998	51146785	-	1788	0
Rnase2b	14	51162260	51163018	+	759	0
Ang2	14	51195324	51199148	-	3825	1
Ear14	14	51203391	51204338	+	948	0
Rnase2a	14	51255262	51256112	-	851	0
Gm7247	14	51361756	51569982	+	208227	25
Vmn2r88	14	51410820	51420721	+	9902	0
Vmn2r89	14	51451857	51461292	+	9436	0
Gm5622	14	51552790	51662953	+	110164	10
Gm17175	14	51568892	51574063	-	5172	0
Gm17174	14	51587653	51592139	-	4487	0
Gm17078	14	51606807	51611310	-	4504	0
Gm4181	14	51630273	51635666	-	5394	0
Gm17079	14	51691019	51695468	-	4450	0
Gm5800	14	51711643	51717183	-	5541	0
Ang4	14	51763878	51773590	-	9713	0
AY358078	14	51800046	51826359	+	26314	10
Ear6	14	51853699	51854643	+	945	0
Mettl17	14	51884842	51891868	+	7027	135
Slc39a2	14	51893610	51896745	+	3136	7
Ndrg2	14	51905271	51914158	-	8888	1
Tppp2	14	51918425	51920700	+	2276	0
Rnase13	14	51921362	51922773	-	1412	1
Arhgef40	14	51984719	52006251	+	21533	4
Zfp219	14	52006077	52020733	-	14657	6
Tmem253	14	52016865	52019794	+	2930	1
Olfr221	14	52033962	52042459	-	8498	1
Hnrnpc	14	52073377	52104028	-	30652	1
Rpgrip1	14	52110704	52163546	+	52843	27
Supt16	14	52160414	52197416	-	37003	5
Chd8	14	52198151	52257780	-	59630	18
Rab2b	14	52261759	52279545	-	17787	7
Tox4	14	52279146	52296401	+	17256	310
Mettl3	14	52294841	52305128	-	10288	49
Sall2	14	52311172	52328762	-	17591	72
Olfr1513	14	52347495	52356408	-	8914	0
Olfr1512	14	52371332	52379168	-	7837	2
Olfr1511	14	52389794	52397379	-	7586	4
Olfr1510	14	52409131	52414373	-	5243	2
Olfr1509	14	52442990	52452574	+	9585	1
Olfr1508	14	52458829	52467495	-	8667	2
Olfr1507	14	52488791	52495749	-	6959	1
Dad1	14	54235479	54254104	-	18626	7
Abhd4	14	54254188	54270637	+	16450	11
Olfr49	14	54278253	54284939	-	6687	0
Oxa1l	14	54360841	54369673	+	8833	230
Slc7a7	14	54369442	54417780	-	48339	58
Mrpl52	14	54426909	54429756	+	2848	99
Mmp14	14	54431612	54445364	+	13753	1
Lrp10	14	54464137	54471497	+	7361	793
Rem2	14	54476100	54480431	+	4332	0
Prmt5	14	54507187	54517525	-	10339	0
Haus4	14	54541785	54554361	-	12577	1
Ajuba	14	54567472	54577558	-	10087	0
4931414P19Rik	14	54583663	54605993	-	22331	0
Psmb5	14	54614119	54618022	-	3904	0
Psmb11	14	54621433	54629556	+	8124	4
Cdh24	14	54631231	54641364	-	10134	0
Gm17606	14	54640952	54648293	+	7342	3
Acin1	14	54642161	54686931	-	44771	21
1700123O20Rik	14	54686216	54690741	+	4526	65
Gm29776	14	54692598	54698833	-	6236	19
Cebpe	14	54710360	54712174	-	1815	0
Slc7a8	14	54722209	54781930	-	59722	3
Rnf212b	14	54814141	54854108	+	39968	3
Homez	14	54852736	54870961	-	18226	4
Ppp1r3e	14	54872681	54877550	-	4870	2
Bcl2l2	14	54883377	54888234	+	4858	12
Gm20521	14	54883441	54898137	+	14697	782
Pabpn1	14	54892500	54898169	+	5670	778
Slc22a17	14	54906727	54913132	-	6406	0
Efs	14	54916535	54926126	-	9592	1
Il25	14	54932695	54935837	+	3143	1
Cmtm5	14	54936261	54939273	+	3013	0
Myh6	14	54941921	54966927	-	25007	1
Myh7	14	54970684	54994626	-	23943	0
Gm17428	14	54976933	54977025	+	93	0
Ngdn	14	55015454	55024137	+	8684	132
Zfhx2	14	55060262	55092324	-	32063	3
Thtpa	14	55094784	55098986	+	4203	15
Ap1g2	14	55098575	55106593	-	8019	21
Jph4	14	55106826	55116935	-	10110	2
Dhrs2	14	55222007	55241435	+	19429	3
Dhrs4	14	55478758	55490340	+	11583	58
Carmil3	14	55490651	55508272	+	17622	4
Cpne6	14	55510445	55517431	+	6987	1
Nrl	14	55518978	55524981	-	6004	1
Pck2	14	55540266	55551242	+	10977	856
Dcaf11	14	55560006	55570065	+	10060	177
Fitm1	14	55575617	55576954	+	1338	0
Psme1	14	55578123	55581529	+	3407	557
Emc9	14	55581516	55585302	-	3787	77
Psme2	14	55587441	55591113	-	3673	2
Rnf31	14	55591708	55603693	+	11986	505
Irf9	14	55603571	55610030	+	6460	206
Rec8	14	55618037	55625395	+	7359	2
Ipo4	14	55625400	55635957	-	10558	1
Gm49378	14	55629076	55637895	-	8820	0
Tm9sf1	14	55635965	55643806	-	7842	0
Tssk4	14	55650184	55652539	+	2356	11
Mdp1	14	55657879	55660508	-	2630	0
Nedd8	14	55662263	55672124	-	9862	1
Gmpr2	14	55672235	55679200	+	6966	61
Tinf2	14	55674689	55681820	-	7132	69
Tgm1	14	55700009	55713926	-	13918	3
Rabggta	14	55715416	55722263	-	6848	2
Dhrs1	14	55739020	55745690	-	6671	2
Nop9	14	55745693	55755500	+	9808	303
Cideb	14	55754050	55758458	-	4409	164
Ltb4r2	14	55761428	55763229	+	1802	2
Ltb4r1	14	55765962	55768494	+	2533	0
Adcy4	14	55769057	55784095	-	15039	4
Ripk3	14	55784995	55788865	-	3871	0
Nfatc4	14	55823144	55833943	+	10800	1
Nynrin	14	55854010	55874736	+	20727	0
Cbln3	14	55878913	55884392	-	5480	0
Khnyn	14	55884947	55898775	+	13829	274
Sdr39u1	14	55897283	55900258	-	2976	49
Cma1	14	55941451	55944675	-	3225	0
Cma2	14	55950980	55974031	+	23052	1
Mcpt1	14	56017971	56020384	+	2414	0
Mcpt9	14	56026864	56030495	-	3632	0
Mcpt2	14	56042041	56044642	+	2602	0
Mcpt4	14	56059629	56062313	-	2685	0
Mcpt8	14	56082166	56085273	-	3108	0
Ctsg	14	56099881	56102574	-	2694	0
Gzme	14	56117626	56120625	-	3000	0
Gzmd	14	56129556	56132608	-	3053	0
Gzmg	14	56156582	56159579	-	2998	2
Gzmn	14	56165797	56174599	-	8803	7
Gzmf	14	56205263	56211417	-	6155	0
Gzmc	14	56231441	56234656	-	3216	0
Gzmb	14	56258838	56262260	-	3423	0
Atp12a	14	56365068	56388550	+	23483	2
Rnf17	14	56402581	56525032	+	122452	18
Cenpj	14	56526761	56575382	-	48622	4
Parp4	14	56575619	56659794	+	84176	287
Mphosph8	14	56668248	56697430	+	29183	390
Pspc1	14	56720710	56778316	-	57607	4
Zmym5	14	56790585	56811716	-	21132	0
Zmym2	14	56886653	56962701	+	76049	582
Gja3	14	57034460	57058100	-	23641	0
Gjb2	14	57098600	57104702	-	6103	0
Gm4491	14	57112506	57115883	-	3378	0
Gjb6	14	57123303	57133611	-	10309	0
Cryl1	14	57274993	57398529	-	123537	16
Ift88	14	57424062	57517936	+	93875	81
Il17d	14	57524777	57543166	+	18390	7
Eef1akmt1	14	57549597	57571612	-	22016	5
Xpo4	14	57577521	57665430	-	87910	5
Gm49361	14	57642077	57746103	-	104027	66
Lats2	14	57689662	57758388	-	68727	34
Sap18	14	57798180	57806638	+	8459	163
Ska3	14	57806561	57826163	-	19603	44
Mrpl57	14	57826234	57829296	+	3063	32
Zdhhc20	14	57832703	57890276	-	57574	10
Micu2	14	57916261	57999262	-	83002	7
Fgf9	14	58070547	58112720	+	42174	4
1700129C05Rik	14	59133040	59142893	-	9854	0
Gm5142	14	59158503	59178749	-	20247	6
Rcbtb1	14	59201209	59237265	+	36057	274
Phf11a	14	59276913	59297522	-	20610	0
Phf11b	14	59320964	59341351	-	20388	1
Phf11d	14	59347407	59365470	-	18064	0
Phf11c	14	59380833	59395381	-	14549	1
Setdb2	14	59402009	59440884	-	38876	3
Cab39l	14	59440981	59585764	+	144784	496
Cdadc1	14	59559388	59597959	-	38572	11
Shisa2	14	59625308	59631660	+	6353	1
Atp8a2	14	59638540	60197179	-	558640	54
Nupl1	14	60184612	60251431	-	66820	3
Gm49336	14	60205282	60251507	-	46226	2
Mtmr6	14	60265228	60302370	+	37143	208
Amer2	14	60373259	60388197	+	14939	0
Spata13	14	60634001	60764556	+	130556	304
C1qtnf9	14	60768134	60780869	+	12736	3
Mipep	14	60784573	60905478	+	120906	466
Tnfrsf19	14	60963875	61046490	-	82616	4
Sacs	14	61138457	61240695	+	102239	1710
Sgcg	14	61219115	61258490	-	39376	14
Arl11	14	61309753	61311936	+	2184	0
Ebpl	14	61331742	61360439	-	28698	5
Kpna3	14	61365211	61439874	-	74664	7
Spryd7	14	61531993	61556886	-	24894	5
Trim13	14	61598247	61605946	+	7700	7
Kcnrg	14	61607457	61612826	+	5370	1
Dleu7	14	62276231	62293047	-	16817	0
Rnaseh2b	14	62292589	62372992	+	80404	287
Gucy1b2	14	62392676	62456289	-	63614	8
Gm4131	14	62463414	62481155	-	17742	2
Fam124a	14	62555737	62608486	+	52750	2
Serpine3	14	62663667	62692243	+	28577	2
Ints6	14	62676330	62761112	-	84783	9
Wdfy2	14	62837678	62961509	+	123832	263
Defb48	14	62977524	62984510	-	6987	0
Defb47	14	62998077	63001160	+	3084	2
Defb43	14	63011771	63018088	+	6318	0
Defb30	14	63034087	63049960	-	15874	1
Defb42	14	63046991	63048610	+	1620	0
Ctsb	14	63122462	63145923	+	23462	45
Fdft1	14	63145150	63179578	-	34429	2
Neil2	14	63182443	63193541	-	11099	1
Gata4	14	63198922	63271692	-	72771	5
Blk	14	63372836	63417037	-	44202	3
Fam167a	14	63436394	63465498	+	29105	4
Tdh	14	63492347	63509092	-	16746	1
Mtmr9	14	63519651	63543982	-	24332	2
Xkr6	14	63606503	63820809	+	214307	59
Pinx1	14	63860364	63919855	+	59492	1418
