# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_14_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_14_srt_flt_neg_srt.bam
Crk	11	75679259	75706908	+	27650	362
Ywhae	11	75732869	75765845	+	32977	616
Doc2b	11	75768966	75796049	-	27084	18
Rph3al	11	75830999	75938429	-	107431	23
1700016K19Rik	11	75999912	76003569	+	3658	0
Rflnb	11	76019194	76027782	-	8589	2
Vps53	11	76046226	76179647	-	133422	12
Fam57a	11	76179671	76209416	+	29746	26
Gemin4	11	76210571	76217664	-	7094	11
Glod4	11	76210571	76243725	-	33155	14
Dbil5	11	76217608	76218666	+	1059	2
Mrm3	11	76243715	76250619	+	6905	65
Nxn	11	76257198	76399140	-	141943	39
Timm22	11	76406952	76416292	+	9341	56
Abr	11	76416734	76623558	-	206825	157
Bhlha9	11	76672470	76673676	+	1207	0
Trarg1	11	76679808	76698664	+	18857	2
Gosr1	11	76726602	76763579	-	36978	8
Cpd	11	76778424	76847018	-	68595	9
Tmigd1	11	76902159	76916587	+	14429	4
Blmh	11	76924809	76987379	+	62571	177
Slc6a4	11	76998603	77032340	+	33738	2
Nsrp1	11	77044292	77078435	-	34144	1
Efcab5	11	77089915	77188968	-	99054	27
Ssh2	11	77216287	77460220	+	243934	539
Coro6	11	77462411	77470484	+	8074	5
Ankrd13b	11	77470485	77489678	-	19194	3
Git1	11	77493562	77507786	+	14225	482
Trp53i13	11	77508099	77515731	-	7633	39
Abhd15	11	77515121	77538607	+	23487	5
Taok1	11	77529162	77607815	-	78654	26
Nufip2	11	77686155	77741921	+	55767	502
Cryba1	11	77718627	77725283	-	6657	26
Myo18a	11	77763246	77865980	+	102735	50
Gm10277	11	77785453	77787747	-	2295	3
Pipox	11	77880615	77894096	-	13482	2
Sez6	11	77930800	77979048	+	48249	13
Phf12	11	77982754	78030539	+	47786	451
Dhrs13	11	78032280	78037866	+	5587	28
Flot2	11	78037931	78060434	+	22504	54
Eral1	11	78073376	78080383	-	7008	0
Fam222b	11	78094660	78156700	+	62041	327
Traf4	11	78159400	78165589	-	6190	45
Nek8	11	78166106	78176675	-	10570	26
Tlcd1	11	78176711	78181909	+	5199	54
Rpl23a	11	78180935	78183584	-	2650	9
Rab34	11	78188430	78192193	+	3764	10
Proca1	11	78193392	78205763	+	12372	4
Supt6	11	78206746	78245987	-	39242	23
Sdf2	11	78245746	78255496	+	9751	88
2610507B11Rik	11	78261752	78290623	+	28872	481
Rskr	11	78290841	78295068	+	4228	12
Spag5	11	78301529	78322457	+	20929	9
Aldoc	11	78322968	78327781	+	4814	1
Pigs	11	78328415	78342782	+	14368	75
Unc119	11	78343482	78349164	+	5683	4
Foxn1	11	78357577	78386558	-	28982	9
Slc13a2	11	78397087	78422217	-	25131	6
Slc46a1	11	78465697	78471945	+	6249	5
Sarm1	11	78472330	78497754	-	25425	4
Vtn	11	78499120	78502324	+	3205	1
Sebox	11	78503447	78505081	+	1635	0
Tmem199	11	78507055	78512172	-	5118	0
Poldip2	11	78512193	78522736	+	10544	103
Tnfaip1	11	78522850	78536332	-	13483	20
Ift20	11	78536361	78541737	+	5377	24
Tmem97	11	78541817	78550777	-	8961	23
Nlk	11	78567168	78697373	-	130206	17
Ccnq	11	78750506	78751729	-	1224	0
Lyrm9	11	78826584	78846870	+	20287	17
Nos2	11	78920787	78960254	+	39468	7
Lgals9	11	78962974	78984946	-	21973	23
Ksr1	11	79013440	79146407	-	132968	17
Wsb1	11	79239372	79254671	-	15300	1
Nf1	11	79339792	79581612	+	241821	405
Omg	11	79500982	79504084	-	3103	9
Evi2	11	79513385	79530589	-	17205	33
Evi2b	11	79515056	79523762	-	8707	12
Evi2a	11	79526560	79530609	-	4050	17
Rab11fip4	11	79591212	79698023	+	106812	235
Utp6	11	79932321	79962390	-	30070	10
Suz12	11	79993106	80034123	+	41018	283
Crlf3	11	80046493	80080991	-	34499	8
Atad5	11	80089400	80135794	+	46395	19
Tefm	11	80136678	80142175	-	5498	2
Adap2	11	80154105	80178958	+	24854	3
Rnf135	11	80183851	80199757	+	15907	8
Rhot1	11	80209019	80267907	+	58889	183
Rhbdl3	11	80300912	80355955	+	55044	20
5730455P16Rik	11	80360492	80378034	-	17543	0
Zfp207	11	80383279	80405733	+	22455	283
Psmd11	11	80428623	80473248	+	44626	321
Cdk5r1	11	80477023	80481184	+	4162	103
Myo1d	11	80482126	80780025	-	297900	92
Tmem98	11	80810175	80822033	+	11859	1
Spaca3	11	80858365	80867814	+	9450	6
Asic2	11	80880169	81968457	-	1088289	202
5530401A14Rik	11	81860679	81894582	+	33904	5
Gm17268	11	82028224	82038562	-	10339	1
Ccl2	11	82035571	82037453	+	1883	1
Ccl7	11	82045712	82047525	+	1814	0
Ccl11	11	82057823	82062955	+	5133	0
Ccl12	11	82101845	82103400	+	1556	0
Ccl8	11	82115185	82116799	+	1615	0
Ccl1	11	82176657	82179812	-	3156	0
Tmem132e	11	82388900	82446332	+	57433	9
Cct6b	11	82719250	82764321	-	45072	6
Zfp830	11	82764345	82765935	+	1591	19
Lig3	11	82781108	82804274	+	23167	241
Rffl	11	82802449	82871210	-	68762	126
Rad51d	11	82876434	82890614	-	14181	3
Fndc8	11	82892124	82900801	+	8678	0
Nle1	11	82900768	82908411	-	7644	0
Unc45b	11	82910550	82943403	+	32854	2
Slfn5	11	82952095	82964840	+	12746	9
Slfn9	11	82978390	82991830	-	13441	0
Slfn8	11	83002158	83020810	-	18653	0
Slfn2	11	83065112	83070678	+	5567	180
Slfn1	11	83116849	83122670	+	5822	14
Slfn4	11	83175186	83190216	+	15031	2
Slfn3	11	83191330	83215154	+	23825	7
Slfn14	11	83275110	83286726	-	11617	0
Pex12	11	83294642	83302586	-	7945	9
Ap2b1	11	83299024	83405035	+	106012	378
Rasl10b	11	83409137	83421039	+	11903	8
Gas2l2	11	83421902	83429455	-	7554	1
1700020L24Rik	11	83437677	83441233	+	3557	0
Mmp28	11	83440768	83463071	-	22304	5
Taf15	11	83473092	83506743	+	33652	560
Heatr9	11	83511736	83522175	-	10440	18
Ccl5	11	83525778	83530518	-	4741	11
Ccl9	11	83572919	83578636	-	5718	2
Ccl6	11	83587882	83593087	-	5206	1
Ccl3	11	83647844	83649355	-	1512	1
Ccl4	11	83662584	83664683	+	2100	456
Wfdc17	11	83703991	83706268	+	2278	1
Wfdc18	11	83709015	83711348	+	2334	0
Wfdc21	11	83746940	83752642	+	5703	0
Heatr6	11	83753696	83783754	+	30059	207
Hnf1b	11	83850063	83905819	+	55757	11
Ddx52	11	83942062	83963088	+	21027	95
Synrg	11	83964428	84044578	+	80151	170
Dusp14	11	84048041	84069261	-	21221	5
Tada2a	11	84078920	84129600	-	50681	8
Acaca	11	84129672	84401651	+	271980	829
Gm11437	11	84148351	84167476	-	19126	4
Aatf	11	84422855	84513522	-	90668	22
Lhx1	11	84518284	84525535	-	7252	3
Mrm1	11	84813061	84819515	-	6455	9
Dhrs11	11	84820856	84828994	-	8139	7
Ggnbp2	11	84832361	84870817	-	38457	12
Pigw	11	84876315	84880285	-	3971	7
Myo19	11	84880148	84911226	+	31079	294
Znhit3	11	84910950	84916366	-	5417	15
Car4	11	84957788	84966044	+	8257	2
Usp32	11	84984442	85140038	-	155597	24
1700125H20Rik	11	85170404	85181145	+	10742	2
Appbp2	11	85187262	85235130	-	47869	3
Ppm1d	11	85311244	85347066	+	35823	67
Bcas3	11	85353167	85826058	+	472892	740
Tbx2	11	85832551	85841948	+	9398	6
Gm11444	11	85846790	85850333	-	3544	0
Tbx4	11	85886422	85916097	+	29676	11
Brip1	11	86058138	86201193	-	143056	18
Ints2	11	86210681	86257575	-	46895	25
Med13	11	86267033	86357602	-	90570	20
Rnft1	11	86484657	86499025	+	14369	70
Rps6kb1	11	86498871	86544805	-	45935	19
Tubd1	11	86544991	86567360	+	22370	5
Vmp1	11	86583865	86683836	-	99972	29
Ptrh2	11	86683985	86692457	+	8473	41
Cltc	11	86694351	86757565	-	63215	13
Dhx40	11	86768846	86807746	-	38901	6
Ypel2	11	86936425	86993707	-	57283	12
Gdpd1	11	87033867	87074062	-	40196	9
Smg8	11	87077732	87086774	-	9043	1
Prr11	11	87089153	87108708	-	19556	6
Ska2	11	87109234	87124635	+	15402	8
Trim37	11	87127077	87220683	+	93607	141
Ppm1e	11	87226906	87359023	-	132118	65
Rad51c	11	87376645	87404954	-	28310	6
Tex14	11	87405065	87555823	+	150759	13272
Septin4	11	87566653	87590539	+	23887	1
Mtmr4	11	87592162	87616302	+	24141	22
Hsf5	11	87617164	87659542	+	42379	5
Rnf43	11	87663087	87735539	+	72453	17
Supt4a	11	87737552	87743623	+	6072	18
Tspoap1	11	87760541	87785928	+	25388	37
Mpo	11	87793581	87804413	+	10833	5
Lpo	11	87806428	87828289	-	21862	5
Mks1	11	87853215	87863803	+	10589	22
Epx	11	87864000	87875536	-	11537	1
Olfr462	11	87884979	87892268	-	7290	2
Olfr463	11	87892618	87897387	-	4770	0
Olfr464	11	87913268	87920962	-	7695	1
Dynll2	11	87979525	87987533	-	8009	1
Srsf1	11	88047373	88053755	+	6383	179
Vezf1	11	88068279	88084729	+	16451	45
Cuedc1	11	88099146	88194140	+	94995	71
Mrps23	11	88204388	88211507	+	7120	12
Ccdc182	11	88294058	88295261	+	1204	0
Msi2	11	88339382	88718513	-	379132	72
Akap1	11	88830792	88864586	-	33795	3
Scpep1	11	88924020	88955465	-	31446	4
Krtap16	11	88962273	99986597	-	11024325	11358
Elobl	11	88964658	88966931	-	2274	1
Coil	11	88970252	88991613	+	21362	67
Trim25	11	88999376	89020293	+	20918	135
Dgke	11	89035179	89066850	-	31672	7
Gm525	11	89073841	89093040	+	19200	6
Nog	11	89300638	89302332	-	1695	4
Ankfn1	11	89390223	89841266	-	451044	79
Pctp	11	89982665	90002894	-	20230	6
Tmem100	11	90030348	90036508	+	6161	0
Gm45716	11	90187683	90251255	+	63573	42
Mmd	11	90249456	90278589	+	29134	256
Hlf	11	90336536	90390895	-	54360	13
Stxbp4	11	90476492	90638084	-	161593	31
Cox11	11	90638173	90644931	+	6759	29
Tom1l1	11	90643465	90687607	-	44143	40
Kif2b	11	91575315	91577558	-	2244	2
Car10	11	93098404	93601749	+	503346	111
Utp18	11	93859243	93885766	-	26524	12
Mbtd1	11	93885852	93946985	+	61134	440
Nme2	11	93949814	93956259	-	6446	12
Gm20390	11	93949819	93968293	-	18475	13
Nme1	11	93956979	93968521	-	11543	1
Spag9	11	93996103	94126085	+	129983	581
Tob1	11	94211454	94215495	+	4042	4
Wfikkn2	11	94235956	94242707	-	6752	1
Gm21885	11	94281873	94286253	+	4381	1
Luc7l3	11	94287890	94321988	-	34099	4
Ankrd40	11	94328001	94341841	+	13841	41
Abcc3	11	94343295	94392976	-	49682	18
Cacna1g	11	94408391	94474198	-	65808	20
Spata20	11	94478904	94485348	-	6445	1
Epn3	11	94489599	94499974	-	10376	0
Mycbpap	11	94501347	94521742	-	20396	4
Rsad1	11	94539798	94549199	-	9402	0
Acsf2	11	94557102	94601871	-	44770	7
Chad	11	94565047	94569127	+	4081	2
Lrrc59	11	94629767	94645216	+	15450	207
Eme1	11	94644996	94653964	-	8969	29
Mrpl27	11	94653767	94660089	+	6323	25
Xylt2	11	94663851	94677515	-	13665	3
Gm11541	11	94694498	94704499	-	10002	3
Cdc34b	11	94741782	94743033	+	1252	15
Tmem92	11	94777217	94782703	-	5487	0
Col1a1	11	94936224	94953042	+	16819	2
Sgca	11	94962791	94976327	-	13537	1
Hils1	11	94967593	94968456	+	864	0
Ppp1r9b	11	94991035	95006899	+	15865	190
Samd14	11	95009879	95026087	+	16209	3
Pdk2	11	95026258	95041354	-	15097	1
Itga3	11	95044474	95076801	-	32328	8
Dlx3	11	95120119	95125296	+	5178	0
Dlx4	11	95140447	95146263	-	5817	1
Tac4	11	95261529	95269265	+	7737	4
Kat7	11	95274259	95310246	-	35988	5
Fam117a	11	95337018	95381872	+	44855	123
Slc35b1	11	95384692	95391776	+	7085	65
Spop	11	95414080	95493406	+	79327	255
Nxph3	11	95509845	95514570	-	4726	1
Ngfr	11	95568818	95587735	-	18918	1
Phb	11	95666957	95680773	+	13817	192
Zfp652	11	95712673	95835115	+	122443	210
Phospho1	11	95824499	95832140	+	7642	2
Abi3	11	95830074	95842409	-	12336	3
Gngt2	11	95837216	95845734	+	8519	1
B4galnt2	11	95865943	95914891	-	48949	42
Igf2bp1	11	95957163	96005940	-	48778	4
Gip	11	96024545	96030831	+	6287	0
Snf8	11	96034885	96047430	+	12546	40
Ube2z	11	96047432	96065388	-	17957	11
Atp5g1	11	96068852	96075670	-	6819	0
Calcoco2	11	96099326	96111964	-	12639	2
Ttll6	11	96133786	96165451	+	31666	6
Hoxb13	11	96194316	96197447	+	3132	0
Hoxb9	11	96271457	96276595	+	5139	3
Hoxb8	11	96281905	96285315	+	3411	1
Hoxb7	11	96286623	96290162	+	3540	0
Hoxb6	11	96292476	96301569	+	9094	2
Hoxb5	11	96303512	96306120	+	2609	2
Hoxb4	11	96318267	96321638	+	3372	4
Hoxb3	11	96323326	96347930	+	24605	3
Hoxb2	11	96351631	96354012	+	2382	0
Hoxb1	11	96365752	96368256	+	2505	3
Skap1	11	96464593	96759130	+	294538	804
Snx11	11	96767555	96777559	-	10005	2
Cbx1	11	96789127	96808640	+	19514	125
Nfe2l1	11	96817414	96829968	-	12555	4
Copz2	11	96849876	96861203	+	11328	5
Cdk5rap3	11	96907426	96916496	-	9071	1
Prr15l	11	96929302	96937830	+	8529	0
Pnpo	11	96937825	96943986	-	6162	0
Sp2	11	96953341	96982959	-	29619	388
Sp6	11	97013394	97024734	+	11341	0
Scrn2	11	97029938	97033958	+	4021	6
Lrrc46	11	97034602	97041407	-	6806	6
Mrpl10	11	97041560	97049213	+	7654	57
Osbpl7	11	97050628	97068904	+	18277	118
Tbx21	11	97098071	97115331	-	17261	4
Tbkbp1	11	97136171	97151495	-	15325	5
Kpnb1	11	97159714	97187881	-	28168	12
Npepps	11	97205842	97280638	-	74797	16
Mrpl45	11	97315716	97329920	+	14205	50
Gpr179	11	97332109	97352016	-	19908	4
Socs7	11	97362435	97398542	+	36108	125
Arhgap23	11	97415533	97502402	+	86870	24
4933428G20Rik	11	97490783	97500340	-	9558	3
Srcin1	11	97509340	97575226	-	65887	6
Epop	11	97627389	97629702	-	2314	2
Mllt6	11	97663414	97685463	+	22050	1005
Cisd3	11	97685826	97688621	+	2796	6
Pcgf2	11	97688823	97700497	-	11675	2
Psmb3	11	97703399	97713500	+	10102	99
Pip4k2b	11	97715157	97744704	-	29548	10
Cwc25	11	97745615	97766556	-	20942	3
1700001P01Rik	11	97771481	97775918	-	4438	0
Rpl23	11	97777527	97782437	-	4911	0
Lasp1	11	97799000	97838764	+	39765	163
B230217C12Rik	11	97840780	97844099	+	3320	0
Fbxo47	11	97853826	97884154	-	30329	1
Plxdc1	11	97923238	97986444	-	63207	10
Arl5c	11	97989578	97996181	-	6604	3
Cacnb1	11	98001508	98022634	-	21127	11
Rpl19	11	98026710	98030492	+	3783	151
Stac2	11	98036623	98053462	-	16840	5
Fbxl20	11	98082556	98150403	-	67848	8
Med1	11	98152154	98193293	-	41140	14
Cdk12	11	98203059	98251564	+	48506	322
Neurod2	11	98325415	98329648	-	4234	0
Ppp1r1b	11	98348404	98357796	+	9393	3
Stard3	11	98358368	98381099	+	22732	246
Tcap	11	98383811	98384953	+	1143	3
Pnmt	11	98386450	98388181	+	1732	1
Pgap3	11	98388677	98400490	-	11814	4
Erbb2	11	98412470	98437716	+	25247	5
Mien1	11	98437708	98438991	-	1284	0
Grb7	11	98446394	98455373	+	8980	1
Ikzf3	11	98464902	98545800	-	80899	22
Zpbp2	11	98551097	98558665	+	7569	4
Ormdl3	11	98581256	98587368	-	6113	1
Lrrc3c	11	98598291	98599586	+	1296	1
Gsdma3	11	98626360	98638226	+	11867	2
Gsdma2	11	98646759	98657964	+	11206	2
Gsdma	11	98664351	98677708	+	13358	0
Psmd3	11	98682554	98695979	+	13426	170
Csf3	11	98701263	98703629	+	2367	0
Med24	11	98704591	98729435	-	24845	9
Thra	11	98741811	98769006	+	27196	15
Nr1d1	11	98767932	98775333	-	7402	2
Msl1	11	98795516	98807859	+	12344	113
Casc3	11	98804905	98833814	+	28910	375
Rapgefl1	11	98836785	98853697	+	16913	6
Wipf2	11	98863638	98905040	+	41403	255
Cdc6	11	98907801	98923940	+	16140	13
Rara	11	98927818	98974942	+	47125	1078
Gjd3	11	98982180	98983016	-	837	0
Top2a	11	98992943	99024189	-	31247	1
Igfbp4	11	99041244	99054392	+	13149	0
Tns4	11	99065678	99089306	-	23629	5
Ccr7	11	99144196	99155077	-	10882	3
Smarce1	11	99209047	99231017	-	21971	2
Krt222	11	99232761	99244085	-	11325	10
Krt24	11	99279959	99285262	-	5304	0
Krt25	11	99315516	99322951	-	7436	0
Krt26	11	99328614	99337966	-	9353	0
Krt27	11	99345565	99351104	-	5540	0
Krt28	11	99364872	99374903	-	10032	0
Krt10	11	99385254	99389364	-	4111	8
Krt12	11	99415666	99422259	-	6594	0
Krt20	11	99428403	99438150	-	9748	5
Krt23	11	99477974	99493137	-	15164	3
Krt39	11	99514114	99521338	-	7225	1
Krt40	11	99537485	99543158	-	5674	3
Krtap3	11	99550130	99566630	-	16501	2
Gm11939	11	99559167	99559466	-	300	0
Krtap1	11	99579976	99591339	-	11364	3
Krtap9	11	99597347	99949551	-	352205	107
Gm11938	11	99602646	99603308	-	663	0
Gm11937	11	99609794	99610189	-	396	0
Krtap2	11	99614019	99614846	-	828	0
Gm11562	11	99619619	99620435	-	817	0
Krtap4	11	99627224	99851608	-	224385	43
Gm11555	11	99649599	99650236	-	638	0
Gm11563	11	99657949	99658960	-	1012	0
Gm14190	11	99690588	99690740	-	153	0
Gm14180	11	99734213	99734290	-	78	0
Gm11595	11	99771714	99772913	-	1200	0
Gm11596	11	99792389	99793467	-	1079	0
Gm11569	11	99798064	99798932	-	869	0
Gm11554	11	99803557	99804446	-	890	0
Gm11564	11	99814976	99815666	-	691	0
2300003K06Rik	11	99836802	99838066	-	1265	0
Gm11568	11	99857917	99859061	+	1145	1
Gm11559	11	99864476	99865571	+	1096	1
Gm11567	11	99879187	99880229	+	1043	0
Krtap31	11	99907920	99937225	+	29306	44
Gm11565	11	99914751	99915671	+	921	0
Krtap29	11	99978025	99979053	-	1029	0
Krtap17	11	99993234	99993994	-	761	0
Krt33a	11	100011195	100016212	-	5018	0
Krt33b	11	100023634	100029868	-	6235	0
Krt34	11	100037347	100041554	-	4208	0
Krt31	11	100046646	100050551	-	3906	4
Krt32	11	100080857	100088226	-	7370	1
Krt35	11	100092193	100096225	-	4033	0
Krt36	11	100102007	100105626	-	3620	1
Krt13	11	100117327	100121566	-	4240	0
Krt15	11	100131758	100135928	-	4171	0
Krt19	11	100140810	100146120	-	5311	0
Krt9	11	100186781	100193246	-	6466	2
Krt14	11	100203162	100207548	-	4387	4
Krt16	11	100246091	100248902	-	2812	1
Krt17	11	100256217	100261029	-	4813	0
Krt42	11	100262887	100269871	-	6985	1
Eif1	11	100319885	100322096	+	2212	230
Gast	11	100334407	100336996	+	2590	0
Hap1	11	100347327	100356128	-	8802	0
Jup	11	100370619	100397749	-	27131	2
P3h4	11	100408456	100414836	-	6381	0
Fkbp10	11	100415697	100424824	+	9128	2
Nt5c3b	11	100422321	100441808	-	19488	3
Klhl10	11	100441917	100457022	+	15106	4
Klhl11	11	100462614	100472741	-	10128	0
Acly	11	100476353	100528000	-	51648	11
Ttc25	11	100545607	100572568	+	26962	2
Cnp	11	100574904	100581728	+	6825	8
Dnajc7	11	100582818	100620188	-	37371	12
Nkiras2	11	100619244	100627607	+	8364	34
Zfp385c	11	100627543	100692455	-	64913	21
Dhx58	11	100694884	100704271	-	9388	2
Kat2a	11	100704746	100712465	-	7720	1
Hspb9	11	100713850	100714575	+	726	0
Rab5c	11	100715009	100738215	-	23207	3
Kcnh4	11	100740376	100759942	-	19567	5
Hcrt	11	100761069	100762931	-	1863	0
Ghdc	11	100766032	100770957	-	4926	6
Stat5b	11	100780731	100850724	-	69994	20
Stat5a	11	100859351	100885169	+	25819	2263
Stat3	11	100885098	100939540	-	54443	61
Cavin1	11	100956733	100970887	-	14155	0
Atp6v0a1	11	101009452	101063719	+	54268	7
Naglu	11	101070012	101077672	+	7661	6
Hsd17b1	11	101078411	101080527	+	2117	3
Coasy	11	101082565	101086619	+	4055	17
Mlx	11	101087277	101092207	+	4931	22
Psmc3ip	11	101091823	101095436	-	3614	19
Retreg3	11	101096322	101119893	-	23572	8
Tubg1	11	101119938	101126419	+	6482	28
Tubg2	11	101155907	101161787	+	5881	2
Plekhh3	11	101162679	101171351	-	8673	0
Ccr10	11	101172997	101175443	-	2447	1
Cntnap1	11	101176041	101190724	+	14684	5
Ezh1	11	101191115	101226463	-	35349	6
Ramp2	11	101246028	101259546	+	13519	34
Vps25	11	101253707	101259549	+	5843	28
Wnk4	11	101260567	101277409	+	16843	18
Coa3	11	101277968	101279114	-	1147	1
Cntd1	11	101279096	101288701	+	9606	0
Becn1	11	101285952	101302286	-	16335	1
Psme3	11	101316213	101323537	+	7325	322
Aoc2	11	101325063	101329702	+	4640	274
Aoc3	11	101330605	101341938	+	11334	51
G6pc	11	101367561	101377903	+	10343	0
Gm27029	11	101406664	101424796	-	18133	8
Aarsd1	11	101406839	101417615	-	10777	5
Ptges3l	11	101418812	101425333	-	6522	10
Rundc1	11	101425085	101435673	+	10589	102
Rpl27	11	101442298	101445529	+	3232	126
Ifi35	11	101448407	101458698	+	10292	41
Vat1	11	101458745	101466230	-	7486	25
Rnd2	11	101468175	101471853	+	3679	5
Brca1	11	101488764	101551955	-	63192	10
Nbr1	11	101552149	101581951	+	29803	116
Tmem106a	11	101582242	101591788	+	9547	4
Gm11634	11	101593743	101599256	-	5514	0
Rdm1	11	101627942	101636100	+	8159	9
Arl4d	11	101665541	101667832	+	2292	1
Dhx8	11	101732950	101767358	+	34409	197
Etv4	11	101769742	101785371	-	15630	15
Meox1	11	101877510	101894374	-	16865	1
Sost	11	101962458	101967015	-	4558	0
Dusp3	11	101971143	101987013	-	15871	0
Cfap97d1	11	101984279	101992264	+	7986	1
Mpp3	11	101999652	102028461	-	28810	3
Cd300lg	11	102041509	102055620	+	14112	4
Mpp2	11	102057015	102088515	-	31501	5
Ppy	11	102099930	102101319	-	1390	1
Pyy	11	102106676	102107832	-	1157	0
Nags	11	102145549	102149477	+	3929	0
Tmem101	11	102152546	102156404	-	3859	0
Lsm12	11	102162497	102185296	-	22800	3
G6pc3	11	102189620	102194081	+	4462	42
Hdac5	11	102194432	102230166	-	35735	38
Hrob	11	102248882	102265187	+	16306	3
Asb16	11	102268743	102279462	+	10720	2
Tmub2	11	102284931	102289237	+	4307	32
Atxn7l3	11	102289300	102296631	-	7332	13
Ubtf	11	102304560	102319742	-	15183	337
Slc4a1	11	102348824	102365280	-	16457	4
Rundc3a	11	102393403	102402555	+	9153	1
Slc25a39	11	102402985	102407946	-	4962	3
Grn	11	102430315	102437048	+	6734	3
Fam171a2	11	102436981	102447682	-	10702	3
Itga2b	11	102453297	102469883	-	16587	4
Gpatch8	11	102475915	102556199	-	80285	16
Gm11627	11	102576398	102579461	-	3064	0
Fzd2	11	102604396	102608058	+	3663	0
Meioc	11	102663716	102682237	+	18522	3
Ccdc43	11	102684686	102697782	-	13097	2
Adam11	11	102761439	102780262	+	18824	2
Gjc1	11	102799579	102819700	-	20122	5
Higd1b	11	102835849	102838040	+	2192	0
Eftud2	11	102838473	102880985	-	42513	5
Ccdc103	11	102881204	102885216	+	4013	0
Fam187a	11	102885169	102886731	+	1563	0
Gfap	11	102887336	102897200	-	9865	1
Kif18b	11	102905529	102925124	-	19596	9
C1ql1	11	102939264	102946688	-	7425	0
Dcakd	11	102994047	103028304	-	34258	5
Nmt1	11	103028346	103068912	+	40567	396
Plcd3	11	103070304	103101658	-	31355	42
Acbd4	11	103101682	103112200	+	10519	37
Hexim1	11	103116231	103119725	+	3495	59
Hexim2	11	103132429	103139876	+	7448	12
Fmnl1	11	103171107	103198901	+	27795	978
Efcab15	11	103198944	103208558	-	9615	25
Spata32	11	103208127	103218432	-	10306	1
Map3k14	11	103219762	103267472	-	47711	16
Arhgap27	11	103331497	103363464	-	31968	50
Plekhm1	11	103364275	103412687	-	48413	6
Lrrc37a	11	103450709	103504597	-	53889	8
Gm884	11	103534577	103621140	-	86564	25
Lyzl6	11	103631070	103638890	-	7821	4
Rprml	11	103649570	103650579	+	1010	0
Gosr2	11	103676849	103697898	-	21050	9
Wnt9b	11	103727364	103749821	-	22458	1
Wnt3	11	103774150	103817957	+	43808	185
Nsf	11	103821782	103954056	-	132275	29
Arf2	11	103966739	103985337	+	18599	24
Crhr1	11	104132855	104175523	+	42669	8
Sppl2c	11	104186327	104191163	+	4837	7
Mapt	11	104231390	104332090	+	100701	10
Kansl1	11	104333229	104468861	-	135633	44
Cdc27	11	104502745	104550483	-	47739	9
Myl4	11	104550663	104595753	+	45091	22
Itgb3	11	104608000	104670476	+	62477	31
Gm11639	11	104685707	105117394	+	431688	60
Efcab3	11	105063592	105117537	+	53946	6
Mettl2	11	105126425	105140394	+	13970	172
Tlk2	11	105178807	105283959	+	105153	348
Mrc2	11	105292646	105351139	+	58494	16
Marchf10	11	105360798	105456735	-	95938	21
Tanc2	11	105589986	105929304	+	339319	203
Cyb561	11	105933702	105953336	-	19635	3
Ace	11	105967945	105989964	+	22020	4
Ace3	11	105994675	106005443	+	10769	2
Kcnh6	11	106008124	106034549	+	26426	8
Dcaf7	11	106036872	106059324	+	22453	198
Taco1	11	106066061	106073612	+	7552	23
Map3k3	11	106084613	106155446	+	70834	154
Limd2	11	106156256	106160860	-	4605	21
Strada	11	106163351	106193572	-	30222	15
Ccdc47	11	106197408	106216344	-	18937	5
Ddx42	11	106216926	106249139	+	32214	193
Ftsj3	11	106249142	106256079	-	6938	30
Psmc5	11	106256154	106263120	+	6967	86
Smarcd2	11	106263179	106272972	-	9794	21
Tcam1	11	106276672	106288745	+	12074	3
Gh	11	106300271	106301865	-	1595	0
Cd79b	11	106311341	106314762	-	3422	1
Scn4a	11	106318592	106349389	-	30798	2
Prr29	11	106365472	106377558	+	12087	2
Icam2	11	106377656	106388075	-	10420	2
Ern1	11	106394650	106487836	-	93187	24
Tex2	11	106502147	106613423	-	111277	49
Pecam1	11	106654217	106750628	-	96412	18
Milr1	11	106751226	106768794	+	17569	9
Polg2	11	106768253	106779537	-	11285	3
Ddx5	11	106780355	106789185	-	8831	5
Cep95	11	106789252	106819930	+	30679	91
Smurf2	11	106820066	106920715	-	100650	24
Kpna2	11	106988629	106999541	-	10913	7
1810010H24Rik	11	107025681	107030443	+	4763	1
Bptf	11	107033081	107132127	-	99047	9
Nol11	11	107166663	107189381	-	22719	8
Pitpnc1	11	107207892	107470699	-	262808	58
Psmd12	11	107479484	107504362	+	24879	207
Helz	11	107547956	107693826	+	145871	310
Cacng1	11	107703218	107716522	-	13305	0
Cacng4	11	107732357	107794557	-	62201	12
Cacng5	11	107874605	107915055	-	40451	5
Prkca	11	107933387	108343928	-	410542	79
Apoh	11	108343354	108414396	+	71043	10
Cep112	11	108425192	108860615	+	435424	81
