# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_21_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_21_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_21_srt_flt_pos_srt.bam
Fam91a1	15	58415468	58457740	+	42273	3
Fer1l6	15	58510048	58662933	+	152886	10
Tmem65	15	58782269	58823530	-	41262	617
Trmt12	15	58872674	58877127	+	4454	0
Rnf139	15	58889229	58902390	+	13162	3
Gm49356	15	58889298	58937359	+	48062	131
Tatdn1	15	58890155	58933738	-	43584	118
Ndufb9	15	58933756	58939488	+	5733	33
Mtss1	15	58941234	59081989	-	140756	1989
Sqle	15	59315081	59331192	+	16112	34
Washc5	15	59331997	59374167	-	42171	449
Nsmce2	15	59374247	59601684	+	227438	14
Trib1	15	59648350	59657099	+	8750	6
4933412E24Rik	15	60014866	60016613	-	1748	1
Lratd2	15	60818994	60825080	-	6087	84
A1bg	15	60917587	60923012	-	5426	0
Myc	15	61985391	61990374	+	4984	2
Gsdmc	15	63775968	63808759	-	32792	3
Gsdmc2	15	63824346	63845177	-	20832	15
Gsdmc3	15	63857724	63878558	-	20835	7
Gsdmc4	15	63891264	63912297	-	21034	110
Fam49b	15	63929097	64060478	-	131382	12073
Asap1	15	64086857	64382919	-	296063	10205
Adcy8	15	64697084	64922296	-	225213	9
Gm21798	15	64817694	64937996	+	120303	5
Gm21961	15	64979544	65014904	-	35361	1
Efr3a	15	65787040	65873816	+	86777	4
Oc90	15	65876053	65912397	-	36345	3
Hhla1	15	65916609	65976804	-	60196	12
Kcnq3	15	65986387	66286642	-	300256	16
Lrrc6	15	66379858	66500910	-	121053	28
Tmem71	15	66526212	66561103	-	34892	467
Phf20l1	15	66577560	66647976	+	70417	3
Tg	15	66670753	66850721	+	179969	2045
Sla	15	66780819	66831829	-	51011	1150
Ccn4	15	66891320	66923201	+	31882	1
Ndrg1	15	66929318	66969640	-	40323	145
St3gal1	15	67102875	67176830	-	73956	838
Zfat	15	68083764	68258856	-	175093	1089
Khdrbs3	15	68928420	69101211	+	172792	8
Fam135b	15	71431609	71727838	-	296230	64
Col22a1	15	71795795	72034227	-	238433	6
Kcnk9	15	72501089	72546340	-	45252	1
Trappc9	15	72589620	73061204	-	471585	5368
Chrac1	15	73090392	73097554	+	7163	261
Ago2	15	73095844	73184935	-	89092	8122
Ptk2	15	73205102	73423280	-	218179	148
Dennd3	15	73512560	73572242	+	59683	21
Slc45a4	15	73577424	73645762	-	68339	714
Gpr20	15	73694604	73707505	-	12902	2
Ptp4a3	15	73723145	73758766	+	35622	0
Mroh5	15	73760067	73839671	-	79605	5
Gm6569	15	73834561	73839908	+	5348	1
Adgrb1	15	74516195	74589464	+	73270	2
Mroh4	15	74606029	74636353	-	30325	0
Arc	15	74669083	74672570	-	3488	39
Jrk	15	74702301	74709535	-	7235	31
Psca	15	74714839	74717069	+	2231	1
Them6	15	74721204	74724639	+	3436	2
Slurp1	15	74724318	74728034	-	3717	1
Lypd2	15	74732247	74734329	-	2083	0
Slurp2	15	74742764	74746693	-	3930	1
Lynx1	15	74747852	74753046	-	5195	12
Ly6d	15	74762056	74763620	-	1565	0
Ly6g6g	15	74770908	74778859	-	7952	1
Ly6k	15	74796874	74799986	-	3113	0
Gml	15	74813452	74818815	-	5364	0
Gml2	15	74819071	74834871	+	15801	0
Cyp11b1	15	74834125	74841643	-	7519	0
Cyp11b2	15	74851010	74856318	-	5309	0
Ly6m	15	74878339	74881704	-	3366	1
Ly6e	15	74955051	74959905	+	4855	15
Ly6i	15	74979534	74983430	-	3897	0
Ly6a	15	74994877	74998031	-	3155	73
Ly6c1	15	75044018	75048830	-	4813	4
Ly6c2	15	75108161	75111970	-	3810	21
Ly6g	15	75155240	75159126	+	3887	0
Ly6g2	15	75216376	75222661	+	6286	0
Ly6f	15	75268421	75272235	+	3815	0
Ly6l	15	75449457	75451406	+	1950	0
Ly6h	15	75551268	75567255	-	15988	1
Gpihbp1	15	75596628	75599481	+	2854	1
Zfp41	15	75616679	75629827	+	13149	1
Top1mt	15	75657035	75678800	-	21766	51
Rhpn1	15	75704280	75715485	+	11206	0
Mafa	15	75745490	75748228	-	2739	0
Zc3h3	15	75754430	75841915	-	87486	1918
Gsdmd	15	75862327	75867408	+	5082	0
Mroh6	15	75884137	75888770	-	4634	4
Naprt	15	75890956	75894481	-	3526	12
Eef1d	15	75894205	75909556	-	15352	694
Tigd5	15	75909735	75914535	+	4801	6
Pycrl	15	75916477	75921560	-	5084	17
Tsta3	15	75924676	75929832	-	5157	107
Zfp623	15	75940952	75949400	+	8449	0
Zfp707	15	75969123	75975749	+	6627	4
Ccdc166	15	75979872	75982455	-	2584	26
Mapk15	15	75993769	75999154	+	5386	0
Fam83h	15	76001093	76014336	-	13244	8
Iqank1	15	76009890	76046981	+	37092	4
Scrib	15	76047158	76069784	-	22627	376
Puf60	15	76070182	76080913	-	10732	1259
Nrbp2	15	76085518	76091627	-	6110	3
Eppk1	15	76101481	76120195	-	18715	0
BC024139	15	76119517	76126596	-	7080	0
Plec	15	76170974	76232570	-	61597	2158
Parp10	15	76231174	76243441	-	12268	453
Grina	15	76246764	76249904	+	3141	0
Spatc1	15	76268089	76292572	+	24484	5
Smpd5	15	76294348	76296896	+	2549	4
Oplah	15	76296601	76328015	-	31415	43
Exosc4	15	76327397	76330677	+	3281	3
Gpaa1	15	76331231	76334907	+	3677	0
Cyc1	15	76343523	76346260	+	2738	75
Sharpin	15	76347040	76351111	-	4072	596
Maf1	15	76351294	76354380	+	3087	5
Gm35339	15	76354432	76365201	+	10770	0
Hgh1	15	76368898	76371437	+	2540	0
Tssk5	15	76371954	76374938	-	2985	0
Mroh1	15	76380261	76453038	+	72778	751
Bop1	15	76452989	76477277	-	24289	1466
Scx	15	76457520	76459449	+	1930	130
Hsf1	15	76477422	76501913	+	24492	90
Dgat1	15	76502015	76511951	-	9937	1384
Scrt1	15	76516203	76522499	-	6297	11
Tmem249	15	76533213	76534931	-	1719	2
Fbxl6	15	76535721	76538735	-	3015	198
Slc52a2	15	76538832	76544608	+	5777	0
Adck5	15	76576358	76595816	+	19459	31
Cpsf1	15	76595806	76607591	-	11786	1024
Slc39a4	15	76612383	76617384	-	5002	64
Vps28	15	76622109	76626074	-	3966	181
Tonsl	15	76626002	76639958	-	13957	212
Cyhr1	15	76643395	76660117	-	16723	441
Kifc2	15	76659858	76668196	+	8339	1
Foxh1	15	76668225	76669948	-	1724	0
Ppp1r16a	15	76671615	76694919	+	23305	0
Gpt	15	76695716	76699686	+	3971	3
Mfsd3	15	76701465	76704239	+	2775	18
Recql4	15	76703553	76710548	-	6996	56
Lrrc14	15	76710623	76717699	+	7077	29
Lrrc24	15	76715276	76722173	-	6898	75
C030006K11Rik	15	76721465	76723840	-	2376	59
Arhgap39	15	76723985	76818170	-	94186	763
Zfp251	15	76851609	76871435	-	19827	89
Zfp7	15	76879259	76892395	+	13137	0
Gm49527	15	76879434	76901283	+	21850	1
Commd5	15	76899910	76901305	+	1396	0
Rpl8	15	76904078	76906314	+	2237	0
Zfp647	15	76910371	76925448	-	15078	2
1110038F14Rik	15	76948506	76950979	+	2474	1
Mb	15	77015487	77050670	-	35184	1
Apol6	15	77044729	77057106	+	12378	0
Rbfox2	15	77078990	77307004	-	228015	5
Apol7a	15	77388219	77399110	-	10892	4
Apol9a	15	77403789	77411135	-	7347	2
Apol7b	15	77422209	77447460	-	25252	284
Apol10a	15	77477047	77491069	+	14023	0
Apol11a	15	77508271	77518051	+	9781	0
Apol7c	15	77524852	77533316	-	8465	2
1700025B11Rik	15	77558239	77561892	-	3654	0
Apol10b	15	77583819	77596125	-	12307	0
Gm36245	15	77599258	77602854	+	3597	0
Apol11b	15	77633946	77643286	-	9341	1
Apol7e	15	77698905	77719285	+	20381	2
Apol9b	15	77729039	77736382	+	7344	42
Apol8	15	77747798	77757003	-	9206	1200
Myh9	15	77760587	77842175	-	81589	12468
Txn2	15	77915047	77929006	-	13960	126
Foxred2	15	77940522	77956722	-	16201	74
Eif3d	15	77958998	77970813	-	11816	406
Cacng2	15	77991748	78120028	-	128281	1
Ift27	15	78159463	78174107	-	14645	31
Pvalb	15	78191114	78206400	-	15287	1
Ncf4	15	78244801	78262580	+	17780	0
Csf2rb2	15	78282507	78305721	-	23215	1
Csf2rb	15	78325752	78353847	+	28096	1
Tex33	15	78378400	78395912	-	17513	1
Tst	15	78399556	78405907	-	6352	10
Mpst	15	78406416	78414013	+	7598	0
Kctd17	15	78428564	78439303	+	10740	0
Tmprss6	15	78439667	78468634	-	28968	1
Il2rb	15	78479256	78495271	-	16016	3020
C1qtnf6	15	78523346	78531416	-	8071	3
Sstr3	15	78537008	78544685	-	7678	2
Rac2	15	78559167	78572783	-	13617	389
Cyth4	15	78597047	78622019	+	24973	3
Elfn2	15	78667331	78718771	-	51441	94
Mfng	15	78755882	78773475	-	17594	570
Card10	15	78775138	78803042	-	27905	9
Cdc42ep1	15	78842624	78850897	+	8274	0
Lgals2	15	78850860	78855529	-	4670	0
Gga1	15	78877190	78894585	+	17396	57
Gm49510	15	78899667	78919032	+	19366	5
Sh3bp1	15	78899768	78912051	+	12284	0
Pdxp	15	78913919	78919517	+	5599	5
Lgals1	15	78926725	78930465	+	3741	11
Nol12	15	78934933	78943638	+	8706	0
Triobp	15	78947724	79005869	+	58146	1
H1f0	15	79028450	79030504	+	2055	0
Gcat	15	79030874	79042531	+	11658	0
Galr3	15	79041885	79043558	+	1674	0
Ankrd54	15	79053094	79062885	-	9792	136
Eif3l	15	79075179	79094405	+	19227	0
Micall1	15	79108964	79136900	+	27937	1
1700088E04Rik	15	79134655	79141253	-	6599	0
Polr2f	15	79141009	79151774	+	10766	0
Sox10	15	79154908	79165240	-	10333	0
Pick1	15	79229173	79249484	+	20312	1
Gm49486	15	79229391	79256674	+	27284	1
Slc16a8	15	79251014	79254761	-	3748	0
Baiap2l2	15	79258195	79285537	-	27343	2
Pla2g6	15	79286228	79328390	-	42163	142
Maff	15	79346621	79359076	+	12456	127
Tmem184b	15	79360684	79403569	-	42886	1645
Csnk1e	15	79417856	79455566	-	37711	389
Kcnj4	15	79483714	79505241	-	21528	0
Kdelr3	15	79516411	79527739	+	11329	120
Ddx17	15	79527736	79546741	-	19006	2101
Dmc1	15	79561497	79605109	-	43613	7
Fam227a	15	79609576	79658956	-	49381	2
Cby1	15	79659199	79667660	+	8462	1
Tomm22	15	79670861	79673400	+	2540	10
Josd1	15	79674251	79687919	-	13669	226
Gtpbp1	15	79690845	79721479	+	30635	44
Sun2	15	79724070	79742536	-	18467	3644
Dnal4	15	79761453	79776972	-	15520	35
Nptxr	15	79786351	79804766	-	18416	16
Npcd	15	79789675	79834237	-	44563	204
Cbx6	15	79823896	79834688	-	10793	181
Apobec3	15	79891659	79915906	+	24248	82
Cbx7	15	79915807	79971119	-	55313	1262
Pdgfb	15	79995874	80014808	-	18935	3
Rpl3	15	80077791	80091868	-	14078	1217
Syngr1	15	80091334	80119501	+	28168	0
Tab1	15	80133127	80161707	+	28581	2
Mgat3	15	80173721	80215519	+	41799	5
Mief1	15	80234018	80253371	+	19354	2
AC140267.1	15	80235835	80236047	+	213	0
Atf4	15	80255184	80257541	+	2358	11
Rps19bp1	15	80260615	80264315	-	3701	33
Cacna1i	15	80287238	80398279	+	111042	4
Enthd1	15	80452240	80565156	-	112917	44
Grap2	15	80572594	80652854	+	80261	46
Fam83f	15	80671847	80700425	+	28579	110
Tnrc6b	15	80711313	80941085	+	229773	28
Adsl	15	80948490	80970946	+	22457	5
Sgsm3	15	80977765	81012290	+	34526	938
Mrtfa	15	81012281	81190757	-	178477	3850
Mchr1	15	81235499	81238964	+	3466	0
Slc25a17	15	81318911	81360812	-	41902	144
St13	15	81363669	81400077	-	36409	593
Xpnpep3	15	81400138	81457482	+	57345	1
Dnajb7	15	81406926	81408299	-	1374	0
Rbx1	15	81466296	81476369	+	10074	3
Ep300	15	81585397	81652077	+	66681	16
L3mbtl2	15	81663889	81688315	+	24427	12
Chadl	15	81678296	81697287	-	18992	9
Rangap1	15	81704248	81745530	-	41283	865
Zc3h7b	15	81745057	81796260	+	51204	1
Tef	15	81802421	81826863	+	24443	10
Tob2	15	81848272	81858522	-	10251	670
Phf5a	15	81864520	81871911	-	7392	305
Aco2	15	81872309	81915133	+	42825	245
Polr3h	15	81915029	81926240	-	11212	247
Csdc2	15	81936759	81950941	+	14183	28
Pmm1	15	81951108	81960930	-	9823	121
1700029P11Rik	15	81980540	81981563	+	1024	1
Xrcc6	15	81987835	82040085	+	52251	307
Desi1	15	81992523	82016225	-	23703	159
Snu13	15	82040525	82047598	-	7074	162
4930407I10Rik	15	82059151	82066540	+	7390	0
Mei1	15	82069996	82126814	+	56819	2
Ccdc134	15	82127922	82142203	+	14282	0
Srebf2	15	82147181	82205379	+	58199	13
Shisa8	15	82206168	82212815	-	6648	0
Tnfrsf13c	15	82221743	82224369	-	2627	2
Cenpm	15	82233779	82244748	-	10970	14
1500009C09Rik	15	82252397	82260753	+	8357	1
Septin3	15	82268802	82294574	+	25773	2
Wbp2nl	15	82298954	82314623	+	15670	1
Naga	15	82329532	82338925	-	9394	139
Smdt1	15	82338959	82349091	+	10133	25
Pheta2	15	82340858	82345743	+	4886	4
Ndufa6	15	82350140	82354322	-	4183	62
Cyp2d22	15	82370527	82380257	-	9731	22
Cyp2d11	15	82389154	82394022	-	4869	1
Cyp2d10	15	82402846	82407195	-	4350	0
Cyp2d9	15	82433437	82456845	+	23409	0
Cyp2d12	15	82555072	82559434	+	4363	0
Cyp2d34	15	82615965	82620946	-	4982	0
AC118710.1	15	82636750	82642025	-	5276	0
Cyp2d40	15	82759833	82764183	-	4351	9
Cyp2d26	15	82790101	82794294	-	4194	24
Tcf20	15	82808436	82987872	-	179437	3058
Nfam1	15	82992973	83033306	-	40334	16
Serhl	15	83089508	83116674	+	27167	213
Rrp7a	15	83113433	83122801	-	9369	471
Poldip3	15	83125976	83149384	-	23409	1739
Cyb5r3	15	83153494	83172592	-	19099	462
A4galt	15	83226722	83251774	-	25053	1
Arfgap3	15	83299739	83350247	-	50509	270
Pacsin2	15	83375607	83464606	-	89000	770
Ttll1	15	83483769	83510893	-	27125	11
Bik	15	83526862	83544634	+	17773	2
Mcat	15	83546797	83555735	-	8939	43
Tspo	15	83563592	83574203	+	10612	151
Ttll12	15	83575090	83595157	-	20068	629
Scube1	15	83605003	83725021	-	120019	1
Mpped1	15	83779467	83858494	+	79028	0
Efcab6	15	83866712	84065349	-	198638	5
Sult4a1	15	84076097	84105754	-	29658	12
Pnpla5	15	84112356	84123175	-	10820	0
Pnpla3	15	84167837	84186206	+	18370	1
Samm50	15	84192241	84217267	+	25027	1
Parvb	15	84232043	84315688	+	83646	2
Parvg	15	84324720	84342978	+	18259	0
Shisal1	15	84379203	84447097	-	67895	3
Rtl6	15	84553398	84557823	-	4426	15
Prr5	15	84669620	84703673	+	34054	0
Arhgap8	15	84720052	84772207	+	52156	12
Phf21b	15	84785381	84856049	-	70669	73
Gm29666	15	84910438	84920038	-	9601	11
Nup50	15	84923411	84942963	+	19553	1
5031439G07Rik	15	84943936	84988000	-	44065	452
Upk3a	15	85017141	85022547	+	5407	0
Fam118a	15	85037089	85062830	+	25742	3
Smc1b	15	85064689	85131964	-	67276	5
Ribc2	15	85132078	85144570	+	12493	0
Fbln1	15	85205949	85286535	+	80587	1
Atxn10	15	85336245	85463212	+	126968	6
7530416G11Rik	15	85492736	85503227	-	10492	0
Wnt7b	15	85535437	85582473	-	47037	3
Ppara	15	85735564	85802819	+	67256	0
Cdpf1	15	85806972	85811697	-	4726	4
Pkdrej	15	85814670	85821734	-	7065	0
Ttc38	15	85832306	85858822	+	26517	4
Gtse1	15	85859745	85876573	+	16829	3
Trmu	15	85879312	85897392	+	18081	159
Celsr1	15	85898929	86034203	-	135275	2272
Gramd4	15	86057695	86137634	+	79940	122
Cerk	15	86139129	86186141	-	47013	1366
Tbc1d22a	15	86214459	86498503	+	284045	41
Tafa5	15	87544299	87759364	+	215066	7
Zdhhc25	15	88600302	88601669	+	1368	0
Brd1	15	88687034	88734233	-	47200	4977
Zbed4	15	88751660	88784516	+	32857	1
Alg12	15	88805244	88819318	-	14075	95
Creld2	15	88819646	88826683	+	7038	0
Pim3	15	88862186	88865726	+	3541	2
Ttll8	15	88890633	88954418	-	63786	0
Mlc1	15	88955884	88979007	-	23124	2
Mov10l1	15	88982909	89055152	+	72244	4
Panx2	15	89059734	89073567	+	13834	5
Trabd	15	89075124	89087077	+	11954	9
Selenoo	15	89089084	89100340	+	11257	119
Tubgcp6	15	89098357	89123087	-	24731	376
Hdac10	15	89123307	89128700	-	5394	82
Mapk12	15	89130584	89140621	-	10038	1
Mapk11	15	89142487	89149628	-	7142	26
Plxnb2	15	89155549	89180788	-	25240	4
Dennd6b	15	89182213	89196448	-	14236	327
Ppp6r2	15	89211553	89286264	+	74712	354
Sbf1	15	89288236	89315311	-	27076	3530
Adm2	15	89322720	89324731	+	2012	0
Miox	15	89334398	89337015	+	2618	0
Lmf2	15	89351004	89355659	-	4656	117
Ncaph2	15	89355719	89372826	+	17108	39
Sco2	15	89371637	89373846	-	2210	25
Tymp	15	89371931	89377039	-	5109	23
Odf3b	15	89377449	89379587	-	2139	0
Klhdc7b	15	89384917	89388867	+	3951	0
Syce3	15	89390174	89410503	-	20330	0
Cpt1b	15	89416405	89425863	-	9459	120
Gm44502	15	89416405	89429696	-	13292	707
Chkb	15	89426367	89429899	-	3533	581
Mapk8ip2	15	89453913	89464468	+	10556	3
Arsa	15	89472476	89477425	-	4950	26
Shank3	15	89499623	89560261	+	60639	1
Acr	15	89568326	89574585	+	6260	1
Rabl2	15	89582533	89591923	-	9391	1
Syt10	15	89782393	89841860	-	59468	2
Alg10b	15	90224311	90233471	+	9161	0
Cpne8	15	90487482	90679432	-	191951	18
Kif21a	15	90933276	91049948	-	116673	2
Abcd2	15	91145871	91191799	-	45929	0
CN725425	15	91199494	91260894	+	61401	3
Slc2a13	15	91267696	91573261	-	305566	7
Lrrk2	15	91673175	91816120	+	142946	3
Smgc	15	91838265	91861438	+	23174	0
Muc19	15	91870471	91934554	+	64084	4
Cntn1	15	92051165	92341967	+	290803	5
Pdzrn4	15	92396881	92771819	+	374939	19
Gxylt1	15	93239742	93275179	-	35438	348
Yaf2	15	93284278	93336935	-	52658	837
Zcrb1	15	93386097	93398334	-	12238	236
Pphln1	15	93398350	93491510	+	93161	8
Prickle1	15	93499114	93595891	-	96778	564
Adamts20	15	94270163	94404258	-	134096	13
Pus7l	15	94522688	94543547	-	20860	121
Irak4	15	94543643	94581815	+	38173	271
Twf1	15	94577951	94589889	-	11939	469
Tmem117	15	94629250	95096098	+	466849	19
Nell2	15	95075230	95528559	-	453330	20
Dbx2	15	95623563	95655960	-	32398	2
Ano6	15	95790843	95974751	+	183909	9
Arid2	15	96287518	96404992	+	117475	134
Scaf11	15	96411699	96460843	-	49145	826
Slc38a1	15	96571418	96642913	-	71496	3934
Slc38a2	15	96687392	96699730	-	12339	2775
Slc38a4	15	96994820	97055956	-	61137	2
Amigo2	15	97244125	97247287	-	3163	50
Pced1b	15	97247107	97385680	+	138574	46
Rpap3	15	97675097	97705825	-	30729	380
Endou	15	97711015	97731339	-	20325	6
Rapgef3	15	97744770	97767972	-	23203	28
Slc48a1	15	97784355	97792692	+	8338	135
Hdac7	15	97792664	97844502	-	51839	3174
Vdr	15	97854425	97910630	-	56206	55
Tmem106c	15	97964200	97970275	+	6076	0
Col2a1	15	97975602	98004695	-	29094	7
Senp1	15	98038744	98093744	-	55001	635
Pfkm	15	98092589	98132451	+	39863	36
Asb8	15	98134637	98165625	-	30989	121
Ccdc184	15	98167158	98170134	+	2977	0
Olfr288	15	98186013	98195542	-	9530	0
Gm44579	15	98186017	98220977	-	34961	0
Olfr287	15	98206971	98221056	-	14086	0
Olfr286	15	98224308	98234450	-	10143	0
H1f7	15	98255986	98257293	-	1308	0
Zfp641	15	98285585	98296161	-	10577	0
Olfr285	15	98309203	98317353	-	8151	0
Olfr284	15	98340022	98340987	-	966	0
Olfr283	15	98377699	98380946	-	3248	0
Olfr282	15	98431225	98438638	+	7414	0
Olfr281	15	98452588	98460395	+	7808	0
OR5BS1P	15	98469896	98478982	+	9087	1
Lalba	15	98480400	98482721	-	2322	0
Olfr279	15	98492402	98502637	+	10236	2
Kansl2	15	98517658	98534264	-	16607	397
Ccnt1	15	98538689	98570923	-	32235	1597
4930415O20Rik	15	98571004	98589580	+	18577	11
Adcy6	15	98589973	98610076	-	20104	246
Cacnb3	15	98632376	98644529	+	12154	13
Ddx23	15	98645134	98662889	-	17756	811
Rnd1	15	98663421	98677461	-	14041	12
Ccdc65	15	98708207	98723336	+	15130	8
Fkbp11	15	98724370	98728198	-	3829	13
Arf3	15	98736634	98763211	-	26578	1187
Wnt10b	15	98770712	98778150	-	7439	3
Wnt1	15	98789857	98793837	+	3981	0
Ddn	15	98803777	98809490	-	5714	14
Prkag1	15	98812797	98831521	-	18725	992
Kmt2d	15	98831669	98871204	-	39536	6129
Rhebl1	15	98877778	98894540	-	16763	106
Dhh	15	98891152	98898540	-	7389	6
Lmbr1l	15	98903917	98918231	-	14315	2664
Tuba1b	15	98931425	98934565	-	3141	88
Gm49450	15	98932137	98953551	-	21415	200
Tuba1a	15	98949837	98953703	-	3867	110
Tuba1c	15	99029891	99038110	+	8220	3
Prph	15	99055174	99058978	+	3805	0
Troap	15	99074575	99083409	+	8835	0
C1ql4	15	99084086	99087817	-	3732	0
Dnajc22	15	99099412	99104737	+	5326	0
Spats2	15	99125916	99213215	+	87300	1
Kcnh3	15	99224861	99242817	+	17957	45
Mcrs1	15	99242817	99251961	-	9145	467
Fam186b	15	99271018	99295888	-	24871	10
Prpf40b	15	99295087	99317018	+	21932	44
Fmnl3	15	99317225	99370482	-	53258	322
Tmbim6	15	99392882	99410049	+	17168	6
Nckap5l	15	99422035	99457748	-	35714	1835
Bcdin3d	15	99470079	99474730	-	4652	18
Faim2	15	99497012	99528165	-	31154	1
Aqp2	15	99579055	99584547	+	5493	0
Aqp5	15	99590782	99594829	+	4048	1
Aqp6	15	99601400	99605477	+	4078	0
Racgap1	15	99620496	99651656	-	31161	136
Asic1	15	99670368	99701128	+	30761	14
Smarcd1	15	99702129	99713991	+	11863	16
Gm17349	15	99702176	99705490	-	3315	2
Gpd1	15	99717515	99725005	+	7491	17
Cox14	15	99725647	99729532	+	3886	25
Cers5	15	99734881	99772885	-	38005	1236
Lima1	15	99778470	99875456	-	96987	7
Fam186a	15	99918348	99967061	-	48714	1
Larp4	15	99970065	100016358	+	46294	15
Dip2b	15	100038664	100219473	+	180810	37
Atf1	15	100227819	100261244	+	33426	5
Tmprss12	15	100280837	100293066	+	12230	0
Mettl7a1	15	100304140	100328662	+	24523	4
Mettl7a3	15	100334929	100340375	+	5447	0
Methig1	15	100353149	100384436	+	31288	28
Mettl7a2	15	100353200	100361840	+	8641	1
Higd1c	15	100364542	100383964	+	19423	27
Slc11a2	15	100387898	100425072	-	37175	1093
Gm5475	15	100422147	100428150	+	6004	18
Letmd1	15	100469023	100479164	+	10142	12
Csrnp2	15	100479570	100495488	-	15919	196
Tfcp2	15	100498012	100552008	-	53997	47
Pou6f1	15	100575318	100599984	-	24667	364
Dazap2	15	100615349	100620761	+	5413	12
Smagp	15	100621339	100636940	-	15602	46
Bin2	15	100641077	100669553	-	28477	757
Cela1	15	100674421	100687921	-	13501	6
Galnt6	15	100691813	100729376	-	37564	2246
Slc4a8	15	100761747	100823968	+	62222	3
Scn8a	15	100869858	101045938	+	176081	3
Tmdd1	15	101046342	101047397	-	1056	0
Fignl2	15	101050194	101078567	-	28374	1
Ankrd33	15	101115755	101120040	+	4286	0
Acvrl1	15	101128522	101145336	+	16815	0
Acvr1b	15	101174067	101213684	+	39618	6
Grasp	15	101224188	101232756	+	8569	0
Nr4a1	15	101254269	101274795	+	20527	2
Atg101	15	101284272	101290945	+	6674	0
Smim41	15	101293212	101297426	+	4215	0
Krt80	15	101347444	101370162	-	22719	1
Krt7	15	101411103	101430313	+	19211	2
Krt87	15	101431038	101438804	-	7767	0
Krt88	15	101447744	101453907	+	6164	1
Krt81	15	101459061	101463751	-	4691	0
Krt86	15	101473478	101479986	+	6509	0
Krt83	15	101485130	101491512	-	6383	0
Gm49425	15	101515920	101517261	-	1342	0
Krt84	15	101525026	101532820	-	7795	0
Krt82	15	101541214	101550667	-	9454	0
Krt90	15	101552356	101562950	-	10595	1
Krt75	15	101563345	101573904	-	10560	0
Gm5414	15	101624028	101628188	-	4161	0
Gm5478	15	101643020	101647380	-	4361	0
Krt6b	15	101676023	101680287	-	4265	0
Krt6a	15	101689910	101694307	-	4398	2
Krt5	15	101707070	101712898	-	5829	0
Krt71	15	101733949	101743109	-	9161	1
Krt72	15	101776172	101786460	-	10289	1
Krt73	15	101793308	101802346	-	9039	0
Krt2	15	101810689	101818169	-	7481	0
Krt1	15	101845426	101850794	-	5369	2
Krt77	15	101858731	101869705	-	10975	0
Krt76	15	101884351	101892920	-	8570	0
Krt4	15	101918535	101924735	-	6201	0
Krt79	15	101929332	101940324	-	10993	0
Krt78	15	101946001	101954287	-	8287	1
Krt8	15	101996698	102004482	-	7785	0
Krt18	15	102028180	102032027	+	3848	0
Eif4b	15	102073773	102097173	+	23401	2
Tns2	15	102100413	102116401	+	15989	112
Spryd3	15	102116528	102136234	-	19707	268
Igfbp6	15	102144362	102149511	+	5150	0
Soat2	15	102150526	102163469	+	12944	1
Csad	15	102176999	102204256	-	27258	179
Zfp740	15	102203648	102215606	+	11959	73
Itgb7	15	102215995	102231944	-	15950	569
Rarg	15	102234938	102257517	-	22580	151
Gm9918	15	102270563	102274121	+	3559	0
Mfsd5	15	102279454	102281754	+	2301	0
Espl1	15	102296266	102324357	+	28092	0
Pfdn5	15	102326116	102331873	+	5758	0
Myg1	15	102331709	102338139	+	6431	0
Aaas	15	102338252	102350759	-	12508	126
Sp7	15	102356606	102366968	-	10363	0
Sp1	15	102406143	102436404	+	30262	0
Amhr2	15	102445367	102454633	+	9267	0
Prr13	15	102459028	102462806	+	3779	0
Pcbp2	15	102470550	102500061	+	29512	12
Map3k12	15	102497646	102517064	-	19419	71
Gm10337	15	102503722	102503886	+	165	2
Tarbp2	15	102518192	102523676	+	5485	105
Npff	15	102523839	102524621	-	783	47
Gm28047	15	102523843	102625067	-	101225	1150
Atf7	15	102525946	102625464	-	99519	1079
Atp5g2	15	102662864	102672352	-	9489	126
Calcoco1	15	102706777	102722178	-	15402	416
Hoxc13	15	102921103	102928814	+	7712	0
Hoxc12	15	102936757	102938609	+	1853	0
Hoxc11	15	102954427	102957708	+	3282	0
Hoxc10	15	102966796	102971893	+	5098	0
Hoxc9	15	102976439	102985099	+	8661	0
Hoxc8	15	102990607	102993821	+	3215	0
Hoxc6	15	103009573	103011881	+	2309	0
Hoxc5	15	103013815	103017429	+	3615	0
Hoxc4	15	103018934	103036852	+	17919	3
Smug1	15	103153290	103167092	-	13803	63
Cbx5	15	103191544	103239816	-	48273	120
Hnrnpa1	15	103240432	103246692	+	6261	1
Nfe2	15	103248212	103258403	-	10192	1
Copz1	15	103272714	103299868	+	27155	0
Gpr84	15	103308235	103310612	-	2378	0
Zfp385a	15	103313895	103340093	-	26199	8
