Geneid,Chr,Start,End,Strand,Length,count
Kbtbd7,14,79426511,79431036,+,4526,19
Kbtbd6,14,79451835,79454818,+,2984,19
Elf1,14,79481194,79582494,+,101301,4160
Sugt1,14,79587691,79635196,+,47506,1219
Olfm4,14,80000251,80023139,+,22889,0
Pcdh17,14,84443563,84539002,+,95440,1
Tdrd3,14,87416639,87545504,+,128866,1464
Tpm3,14,90072649,113316754,+,23244106,8508
Spertl,14,95881254,95882780,+,1527,0
Bora,14,99046377,99074540,+,28164,1251
Pibf1,14,99099907,99254493,+,154587,2022
Klf5,14,99298691,99315036,+,16346,5
Uchl3,14,101653994,101696125,+,42132,763
Lmo7,14,101729957,101934710,+,204754,16
Acod1,14,103046977,103056573,+,9597,3
Cln5,14,103070216,103077628,+,7413,64
Scel,14,103513342,103612797,+,99456,2
Slain1,14,103650228,103704907,+,54680,1205
Ndfip2,14,105258573,105309298,+,50726,1313
Trim52,14,106106198,106109272,+,3075,0
Slitrk5,14,111675097,111683141,+,8045,0
Gpc5,14,115092250,116525179,+,1432930,244
Gpc6,14,116925430,117976544,+,1051115,39
Gpr180,14,118137158,118163261,+,26104,264
Gm9376,14,118266960,118267688,+,729,0
Cldn10,14,118787908,118875489,+,87582,7
Dnajc3,14,118937976,118981697,+,43722,1184
Hs6st3,14,119138341,119869815,+,731475,67
Mbnl2,14,120275669,120431697,+,156029,5072
Rap2a,14,120478444,120507194,+,28751,164
Ipo5,14,120911224,120947999,+,36776,1666
Farp1,14,121035200,121283744,+,248545,821
Ubac2,14,121878620,122021034,+,142415,6140
Timm8a2,14,122034674,122038420,+,3747,9
Tm9sf2,14,122107038,122159604,+,52567,2290
Clybl,14,122181704,122402234,+,220531,2571
Zic2,14,122475435,122479852,+,4418,0
Pcca,14,122534331,122889944,+,355614,2903
Itgbl1,14,123659971,123975618,+,315648,34
Selenop,15,3268547,3280508,+,11962,43
Oxct1,15,4026383,4155344,+,128962,2003
Plcxd3,15,4375504,4575553,+,200050,8
C6,15,4727175,4814967,+,87793,8
Mroh2b,15,4899142,4962205,+,63064,3
Rpl37,15,5116645,5119140,+,2496,346
Prkaa1,15,5143861,5181899,+,38039,573
Ttc33,15,5185525,5218336,+,32812,517
Dab2,15,6299788,6440712,+,140925,2
C9,15,6445327,6498751,+,53425,1
Fyb,15,6522853,6663304,+,140452,4493
Rictor,15,6708383,6800401,+,92019,3780
Lifr,15,7090614,7197489,+,106876,2
Gdnf,15,7810846,7837575,+,26730,3
Nup155,15,8109273,8161247,+,51975,1812
Cplane1,15,8169106,8271158,+,102053,966
Ranbp3l,15,8968002,9067335,+,99334,2
Nadk2,15,9071260,9110487,+,39228,266
Lmbrd2,15,9140550,9202483,+,61934,372
Ugt3a1,15,9279829,9315032,+,35204,0
Ugt3a2,15,9335550,9370955,+,35406,5
Capsl,15,9436028,9466038,+,30011,36
Prlr,15,10177646,10349180,+,171535,32
Gm21973,15,10325380,10373749,+,48370,6
Agxt2,15,10358537,10410153,+,51617,2
Rad1,15,10486018,10499063,+,13046,236
C1qtnf3,15,10952332,10980150,+,27819,1
Amacr,15,10981756,10996626,+,14871,15
Slc45a2,15,11000721,11029233,+,28513,2
Adamts12,15,11064809,11349231,+,284423,10
Zfr,15,12117831,12185683,+,67853,3781
Mtmr12,15,12205028,12274496,+,69469,1579
Golph3,15,12321450,12351591,+,30142,1026
Drosha,15,12824815,12935291,+,110477,1888
Cdh9,15,16728756,16857094,+,128339,0
Cdh10,15,18818947,19014236,+,195290,7
Cdh12,15,21110125,21589533,+,479409,26
Cdh18,15,22549022,23474418,+,925397,53
Myo10,15,25622525,25813673,+,191149,1260
Retreg1,15,25843180,25973687,+,130508,2479
Zfp622,15,25984366,25998481,+,14116,399
Marchf11,15,26309048,26409576,+,100529,2
Ank,15,27466677,27594909,+,128233,447
Dnah5,15,28203752,28472052,+,268301,8
Ctnnd2,15,30172593,31029341,+,856749,39
Dap,15,31224314,31274341,+,50028,652
Cmbl,15,31565389,31590119,+,24731,1
Atpsckmt,15,31602118,31618609,+,16492,246
Tas2r119,15,32177289,32178294,+,1006,0
Sema5a,15,32244813,32696341,+,451529,9
Sdc2,15,32920723,33034935,+,114213,4
Cpq,15,33083129,33594552,+,511424,667
Mtdh,15,34082719,34145624,+,62906,3683
Laptm4b,15,34238028,34284302,+,46275,130
Matn2,15,34306680,34436273,+,129594,35
Erich5,15,34453305,34473892,+,20588,1
Pop1,15,34495304,34530648,+,35345,1093
Kcns2,15,34837355,34843407,+,6053,0
Osr2,15,35296098,35303305,+,7208,0
Vps13b,15,35371160,35931229,+,560070,8144
Polr2k,15,36174010,36177010,+,3001,32
Spag1,15,36178099,36235621,+,57523,271
Grhl2,15,37233036,37363569,+,130534,2
4930447A16Rik,15,37425554,37440644,+,15091,0
Odf1,15,38219203,38226735,+,7533,0
Atp6v1c1,15,38661933,38692446,+,30514,228
Baalc,15,38933144,38952912,+,19769,0
Fzd6,15,39006034,39038188,+,32155,4
Cthrc1,15,39076932,39087121,+,10190,0
Dcaf13,15,39112865,39146856,+,33992,449
Rims2,15,39198332,39684372,+,486041,118
Dcstamp,15,39745932,39760938,+,15007,0
9330182O14Rik,15,40134365,40150010,+,15646,0
Zfpm2,15,40655035,41104592,+,449558,33
Oxr1,15,41447482,41861048,+,413567,781
Emc2,15,43477229,43527763,+,50535,735
Trhr,15,44196135,44235912,+,39778,1
Eny2,15,44428092,44438256,+,10165,178
Pkhd1l1,15,44457553,44601369,+,143817,53
Ebag9,15,44619175,44641515,+,22341,211
Utp23,15,51877429,51884614,+,7186,83
Aard,15,52040107,52045722,+,5616,5
Slc30a8,15,52295553,52335798,+,40246,5
Med30,15,52712442,52730564,+,18123,290
Gm7489,15,53884906,53886597,+,1692,0
Colec10,15,54410774,54466358,+,55585,4
Mal2,15,54571192,54602847,+,31656,0
Ccn3,15,54745702,54754039,+,8338,1
Deptor,15,55112317,55259271,+,146955,55
Col14a1,15,55307750,55520803,+,213054,5
Mtbp,15,55557408,55626423,+,69016,2079
Zhx2,15,57694665,57839832,+,145168,2021
Tbc1d31,15,57912199,57970067,+,57869,1460
Fam83a,15,57985419,58011009,+,25591,0
Wdyhv1,15,58141377,58158665,+,17289,148
Fam91a1,15,58415468,58457740,+,42273,669
Fer1l6,15,58510048,58662933,+,152886,10
Trmt12,15,58872674,58877127,+,4454,50
Rnf139,15,58889229,58902390,+,13162,383
Gm49356,15,58889298,58937359,+,48062,688
Ndufb9,15,58933756,58939488,+,5733,72
Sqle,15,59315081,59331192,+,16112,553
Nsmce2,15,59374247,59601684,+,227438,5685
Trib1,15,59648350,59657099,+,8750,92
Myc,15,61985391,61990374,+,4984,1219
Gm21798,15,64817694,64937996,+,120303,4
Efr3a,15,65787040,65873816,+,86777,1682
Phf20l1,15,66577560,66647976,+,70417,2731
Tg,15,66670753,66850721,+,179969,1434
Ccn4,15,66891320,66923201,+,31882,25
Khdrbs3,15,68928420,69101211,+,172792,45
Chrac1,15,73090392,73097554,+,7163,55
Dennd3,15,73512560,73572242,+,59683,428
Ptp4a3,15,73723145,73758766,+,35622,1195
Gm6569,15,73834561,73839908,+,5348,0
Adgrb1,15,74516195,74589464,+,73270,0
Psca,15,74714839,74717069,+,2231,0
Them6,15,74721204,74724639,+,3436,74
Gml2,15,74819071,74834871,+,15801,7
Ly6e,15,74955051,74959905,+,4855,273
Ly6g,15,75155240,75159126,+,3887,0
Ly6g2,15,75216376,75222661,+,6286,0
Ly6f,15,75268421,75272235,+,3815,0
Ly6l,15,75449457,75451406,+,1950,0
Gpihbp1,15,75596628,75599481,+,2854,0
Zfp41,15,75616679,75629827,+,13149,57
Rhpn1,15,75704280,75715485,+,11206,0
Gsdmd,15,75862327,75867408,+,5082,54
Tigd5,15,75909735,75914535,+,4801,19
Zfp623,15,75940952,75949400,+,8449,66
Zfp707,15,75969123,75975749,+,6627,93
Mapk15,15,75993769,75999154,+,5386,3
Iqank1,15,76009890,76046981,+,37092,9
Grina,15,76246764,76249904,+,3141,99
Spatc1,15,76268089,76292572,+,24484,0
Smpd5,15,76294348,76296896,+,2549,33
Exosc4,15,76327397,76330677,+,3281,47
Gpaa1,15,76331231,76334907,+,3677,192
Cyc1,15,76343523,76346260,+,2738,137
Maf1,15,76351294,76354380,+,3087,86
Gm35339,15,76354432,76365201,+,10770,85
Hgh1,15,76368898,76371437,+,2540,103
Mroh1,15,76380261,76453038,+,72778,504
Scx,15,76457520,76459449,+,1930,1
Hsf1,15,76477422,76501913,+,24492,860
Slc52a2,15,76538832,76544608,+,5777,112
Adck5,15,76576358,76595816,+,19459,242
Kifc2,15,76659858,76668196,+,8339,21
Ppp1r16a,15,76671615,76694919,+,23305,240
Gpt,15,76695716,76699686,+,3971,48
Mfsd3,15,76701465,76704239,+,2775,19
Lrrc14,15,76710623,76717699,+,7077,140
Zfp7,15,76879259,76892395,+,13137,260
Gm49527,15,76879434,76901283,+,21850,313
Commd5,15,76899910,76901305,+,1396,6
Rpl8,15,76904078,76906314,+,2237,382
1110038F14Rik,15,76948506,76950979,+,2474,47
Apol6,15,77044729,77057106,+,12378,0
Apol10a,15,77477047,77491069,+,14023,0
Apol11a,15,77508271,77518051,+,9781,0
Gm36245,15,77599258,77602854,+,3597,0
Apol7e,15,77698905,77719285,+,20381,94
Apol9b,15,77729039,77736382,+,7344,0
Ncf4,15,78244801,78262580,+,17780,292
Csf2rb,15,78325752,78353847,+,28096,0
Mpst,15,78406416,78414013,+,7598,26
Kctd17,15,78428564,78439303,+,10740,164
Cyth4,15,78597047,78622019,+,24973,715
Cdc42ep1,15,78842624,78850897,+,8274,0
Gga1,15,78877190,78894585,+,17396,429
Gm49510,15,78899667,78919032,+,19366,791
Sh3bp1,15,78899768,78912051,+,12284,691
Pdxp,15,78913919,78919517,+,5599,88
Lgals1,15,78926725,78930465,+,3741,59
Nol12,15,78934933,78943638,+,8706,141
Triobp,15,78947724,79005869,+,58146,536
H1f0,15,79028450,79030504,+,2055,41
Gcat,15,79030874,79042531,+,11658,98
Galr3,15,79041885,79043558,+,1674,7
Eif3l,15,79075179,79094405,+,19227,628
Micall1,15,79108964,79136900,+,27937,491
Polr2f,15,79141009,79151774,+,10766,249
Pick1,15,79229173,79249484,+,20312,243
Gm49486,15,79229391,79256674,+,27284,268
Maff,15,79346621,79359076,+,12456,78
Kdelr3,15,79516411,79527739,+,11329,1
Cby1,15,79659199,79667660,+,8462,19
Tomm22,15,79670861,79673400,+,2540,70
Gtpbp1,15,79690845,79721479,+,30635,872
Apobec3,15,79891659,79915906,+,24248,1956
Syngr1,15,80091334,80119501,+,28168,137
Tab1,15,80133127,80161707,+,28581,756
Mgat3,15,80173721,80215519,+,41799,11
Mief1,15,80234018,80253371,+,19354,614
AC140267.1,15,80235835,80236047,+,213,18
Atf4,15,80255184,80257541,+,2358,358
Cacna1i,15,80287238,80398279,+,111042,4
Grap2,15,80572594,80652854,+,80261,10074
Fam83f,15,80671847,80700425,+,28579,8
Tnrc6b,15,80711313,80941085,+,229773,7409
Adsl,15,80948490,80970946,+,22457,853
Sgsm3,15,80977765,81012290,+,34526,244
Mchr1,15,81235499,81238964,+,3466,1
Xpnpep3,15,81400138,81457482,+,57345,561
Rbx1,15,81466296,81476369,+,10074,256
Ep300,15,81585397,81652077,+,66681,2304
L3mbtl2,15,81663889,81688315,+,24427,501
Zc3h7b,15,81745057,81796260,+,51204,614
Tef,15,81802421,81826863,+,24443,113
Aco2,15,81872309,81915133,+,42825,1410
Csdc2,15,81936759,81950941,+,14183,0
1700029P11Rik,15,81980540,81981563,+,1024,0
Xrcc6,15,81987835,82040085,+,52251,535
4930407I10Rik,15,82059151,82066540,+,7390,0
Mei1,15,82069996,82126814,+,56819,1
Ccdc134,15,82127922,82142203,+,14282,265
Srebf2,15,82147181,82205379,+,58199,3853
1500009C09Rik,15,82252397,82260753,+,8357,0
Septin3,15,82268802,82294574,+,25773,4
Wbp2nl,15,82298954,82314623,+,15670,0
Smdt1,15,82338959,82349091,+,10133,87
Pheta2,15,82340858,82345743,+,4886,32
Cyp2d9,15,82433437,82456845,+,23409,0
Cyp2d12,15,82555072,82559434,+,4363,0
Serhl,15,83089508,83116674,+,27167,171
Bik,15,83526862,83544634,+,17773,45
Tspo,15,83563592,83574203,+,10612,82
Mpped1,15,83779467,83858494,+,79028,1
Pnpla3,15,84167837,84186206,+,18370,15
Samm50,15,84192241,84217267,+,25027,537
Parvb,15,84232043,84315688,+,83646,2
Parvg,15,84324720,84342978,+,18259,745
Prr5,15,84669620,84703673,+,34054,109
Arhgap8,15,84720052,84772207,+,52156,13
Nup50,15,84923411,84942963,+,19553,633
Upk3a,15,85017141,85022547,+,5407,0
Fam118a,15,85037089,85062830,+,25742,218
Ribc2,15,85132078,85144570,+,12493,0
Fbln1,15,85205949,85286535,+,80587,38
Atxn10,15,85336245,85463212,+,126968,1952
Ppara,15,85735564,85802819,+,67256,4
Ttc38,15,85832306,85858822,+,26517,98
Gtse1,15,85859745,85876573,+,16829,518
Trmu,15,85879312,85897392,+,18081,236
Gramd4,15,86057695,86137634,+,79940,1869
Tbc1d22a,15,86214459,86498503,+,284045,3324
Tafa5,15,87544299,87759364,+,215066,3
Zdhhc25,15,88600302,88601669,+,1368,0
Zbed4,15,88751660,88784516,+,32857,898
Creld2,15,88819646,88826683,+,7038,126
Pim3,15,88862186,88865726,+,3541,111
Mov10l1,15,88982909,89055152,+,72244,7
Panx2,15,89059734,89073567,+,13834,0
Trabd,15,89075124,89087077,+,11954,446
Selenoo,15,89089084,89100340,+,11257,141
Ppp6r2,15,89211553,89286264,+,74712,745
Adm2,15,89322720,89324731,+,2012,2
Miox,15,89334398,89337015,+,2618,0
Ncaph2,15,89355719,89372826,+,17108,1199
Klhdc7b,15,89384917,89388867,+,3951,2
Mapk8ip2,15,89453913,89464468,+,10556,1
Shank3,15,89499623,89560261,+,60639,3
Acr,15,89568326,89574585,+,6260,0
Alg10b,15,90224311,90233471,+,9161,223
CN725425,15,91199494,91260894,+,61401,0
Lrrk2,15,91673175,91816120,+,142946,19
Smgc,15,91838265,91861438,+,23174,0
Muc19,15,91870471,91934554,+,64084,0
Cntn1,15,92051165,92341967,+,290803,54
Pdzrn4,15,92396881,92771819,+,374939,24
Pphln1,15,93398350,93491510,+,93161,2138
Irak4,15,94543643,94581815,+,38173,142
Tmem117,15,94629250,95096098,+,466849,17
Ano6,15,95790843,95974751,+,183909,2810
Arid2,15,96287518,96404992,+,117475,4487
Pced1b,15,97247107,97385680,+,138574,2761
Slc48a1,15,97784355,97792692,+,8338,125
Tmem106c,15,97964200,97970275,+,6076,15
Pfkm,15,98092589,98132451,+,39863,220
Ccdc184,15,98167158,98170134,+,2977,6
Olfr282,15,98431225,98438638,+,7414,0
Olfr281,15,98452588,98460395,+,7808,0
OR5BS1P,15,98469896,98478982,+,9087,0
Olfr279,15,98492402,98502637,+,10236,0
4930415O20Rik,15,98571004,98589580,+,18577,6
Cacnb3,15,98632376,98644529,+,12154,39
Ccdc65,15,98708207,98723336,+,15130,0
Wnt1,15,98789857,98793837,+,3981,0
Tuba1c,15,99029891,99038110,+,8220,272
Prph,15,99055174,99058978,+,3805,7
Troap,15,99074575,99083409,+,8835,210
Dnajc22,15,99099412,99104737,+,5326,2
Spats2,15,99125916,99213215,+,87300,446
Kcnh3,15,99224861,99242817,+,17957,2
Prpf40b,15,99295087,99317018,+,21932,290
Tmbim6,15,99392882,99410049,+,17168,977
Aqp2,15,99579055,99584547,+,5493,0
Aqp5,15,99590782,99594829,+,4048,0
Aqp6,15,99601400,99605477,+,4078,0
Asic1,15,99670368,99701128,+,30761,1
Smarcd1,15,99702129,99713991,+,11863,148
Gpd1,15,99717515,99725005,+,7491,11
Cox14,15,99725647,99729532,+,3886,61
Larp4,15,99970065,100016358,+,46294,1666
Dip2b,15,100038664,100219473,+,180810,3467
Atf1,15,100227819,100261244,+,33426,971
Tmprss12,15,100280837,100293066,+,12230,1
Mettl7a1,15,100304140,100328662,+,24523,22
Mettl7a3,15,100334929,100340375,+,5447,0
Methig1,15,100353149,100384436,+,31288,1
Mettl7a2,15,100353200,100361840,+,8641,1
Higd1c,15,100364542,100383964,+,19423,0
Gm5475,15,100422147,100428150,+,6004,2
Letmd1,15,100469023,100479164,+,10142,291
Dazap2,15,100615349,100620761,+,5413,104
Slc4a8,15,100761747,100823968,+,62222,309
Scn8a,15,100869858,101045938,+,176081,7
Ankrd33,15,101115755,101120040,+,4286,0
Acvrl1,15,101128522,101145336,+,16815,25
Acvr1b,15,101174067,101213684,+,39618,486
Grasp,15,101224188,101232756,+,8569,55
Nr4a1,15,101254269,101274795,+,20527,660
Atg101,15,101284272,101290945,+,6674,80
Smim41,15,101293212,101297426,+,4215,11
Krt7,15,101411103,101430313,+,19211,1
Krt88,15,101447744,101453907,+,6164,0
Krt86,15,101473478,101479986,+,6509,1
Krt18,15,102028180,102032027,+,3848,0
Eif4b,15,102073773,102097173,+,23401,2099
Tns2,15,102100413,102116401,+,15989,8
Igfbp6,15,102144362,102149511,+,5150,2
Soat2,15,102150526,102163469,+,12944,525
Zfp740,15,102203648,102215606,+,11959,363
Gm9918,15,102270563,102274121,+,3559,0
Mfsd5,15,102279454,102281754,+,2301,38
Espl1,15,102296266,102324357,+,28092,1188
Pfdn5,15,102326116,102331873,+,5758,77
Myg1,15,102331709,102338139,+,6431,167
Sp1,15,102406143,102436404,+,30262,918
Amhr2,15,102445367,102454633,+,9267,6
Prr13,15,102459028,102462806,+,3779,116
Pcbp2,15,102470550,102500061,+,29512,2382
Gm10337,15,102503722,102503886,+,165,18
Tarbp2,15,102518192,102523676,+,5485,161
Hoxc13,15,102921103,102928814,+,7712,0
Hoxc12,15,102936757,102938609,+,1853,0
Hoxc11,15,102954427,102957708,+,3282,0
Hoxc10,15,102966796,102971893,+,5098,0
Hoxc9,15,102976439,102985099,+,8661,0
Hoxc8,15,102990607,102993821,+,3215,0
Hoxc6,15,103009573,103011881,+,2309,0
Hoxc5,15,103013815,103017429,+,3615,0
Hoxc4,15,103018934,103036852,+,17919,1
Hnrnpa1,15,103240432,103246692,+,6261,1878
Copz1,15,103272714,103299868,+,27155,371
Nckap1l,15,103453799,103498810,+,45012,1290
Pde1b,15,103503034,103530052,+,27019,236
Olfr161,16,3591042,3599323,+,8282,0
Zfp263,16,3744093,3750790,+,6698,286
Olfr15,16,3830878,3844747,+,13870,0
Zfp174,16,3847268,3858880,+,11613,29
Naa60,16,3872375,3904770,+,32396,437
Gm20695,16,3884648,3919517,+,34870,817
Cluap1,16,3908801,3941147,+,32347,868
Dnase1,16,4036942,4040024,+,3083,0
Glis2,16,4594713,4615957,+,21245,59
Vasn,16,4639941,4650802,+,10862,2
Dnaja3,16,4684070,4707695,+,23626,432
Hmox2,16,4726361,4766742,+,40382,851
4930562C15Rik,16,4835416,4867686,+,32271,0
Mgrn1,16,4886249,4938296,+,52048,396
Nudt16l1,16,4938761,4941032,+,2272,46
Smim22,16,5007288,5008309,+,1022,0
Ubn1,16,5050057,5086289,+,36233,1109
Sec14l5,16,5147109,5187271,+,40163,4
Alg1,16,5233621,5244912,+,11292,150
Rbfox1,16,5885355,7411526,+,1526172,13
Mettl22,16,8470788,8490684,+,19897,349
Abat,16,8513429,8621568,+,108140,5
Pmm2,16,8637674,8662467,+,24794,816
Gm5767,16,8680770,8683911,+,3142,0
1810013L24Rik,16,8830100,8858922,+,28823,1785
Rpl39l,16,10170226,10174911,+,4686,0
Atf7ip2,16,10192712,10251478,+,58767,5
Nubp1,16,10411948,10424428,+,12481,328
Ciita,16,10480059,10528418,+,48360,5
Clec16a,16,10545339,10744878,+,199540,2064
Gm11172,16,10812915,10812994,+,80,0
Rmi2,16,10835059,10892966,+,57908,1757
Snn,16,11060945,11074985,+,14041,12
Tnfrsf17,16,11313812,11320074,+,6263,0
Snx29,16,11322908,11755472,+,432565,1646
Shisa9,16,11984581,12270902,+,286322,0
Ercc4,16,13109684,13150617,+,40934,590
Mrtfb,16,13256481,13417529,+,161049,1454
Bfar,16,13671858,13703612,+,31755,739
3110001I22Rik,16,13672020,13678385,+,6366,202
A930007A09Rik,16,13754566,13758537,+,3972,7
Rrn3,16,13780713,13814839,+,34127,712
Ntan1,16,13819251,13835451,+,16201,253
Mpv17l,16,13903161,13949619,+,46459,292
Bmerb1,16,13986604,14101500,+,114897,108
Nde1,16,14163275,14192928,+,29654,921
Abcc1,16,14361558,14475737,+,114180,3537
A630010A05Rik,16,14562317,14634108,+,71792,13
Snai2,16,14705852,14709385,+,3534,0
Efcab1,16,14906606,14981371,+,74766,2
Gm21897,16,15317458,15318957,+,1500,1
Prkdc,16,15637889,15842235,+,204347,3362
Cebpd,16,15887286,15891031,+,3746,7
Pkp2,16,16213318,16272712,+,59395,41
Yars2,16,16302965,16309640,+,6676,192
Top3b,16,16870736,16892990,+,22255,530
Ppm1f,16,16896469,16927364,+,30896,540
Mapk1,16,16983382,17047453,+,64072,3715
Ypel1,16,17069696,17087045,+,17350,30
Ydjc,16,17144621,17160701,+,16081,148
Rimbp3,16,17208603,17213982,+,5380,9
Hic2,16,17233572,17263430,+,29859,235
Tmem191c,16,17276077,17283229,+,7153,51
Serpind1,16,17331371,17343575,+,12205,0
Snap29,16,17405986,17430827,+,24842,164
Crkl,16,17451987,17487434,+,35448,984
Aifm3,16,17489611,17507485,+,17875,4
Lztr1,16,17508688,17526333,+,17646,542
P2rx6,16,17561885,17577800,+,15916,1
Smpd4,16,17619354,17644828,+,25475,583
Ccdc74a,16,17646475,17650738,+,4264,6
Klhl22,16,17759618,17793382,+,33765,301
Scarf2,16,17797282,17808293,+,11012,2
B830017H08Rik,16,17833121,17835008,+,1888,0
Tssk1,16,17894223,17897922,+,3700,0
Tssk2,16,17898637,17900024,+,1388,0
Vpreb2,16,17980428,17981273,+,846,0
Dgcr6,16,18052860,18071632,+,18773,18
Rtn4r,16,18127642,18152408,+,24767,0
Ccdc188,16,18217879,18220348,+,2470,0
Trmt2a,16,18248883,18254772,+,5890,125
Arvcf,16,18348182,18407076,+,58895,8
Txnrd2,16,18426384,18479073,+,52690,295
Gnb1l,16,18498713,18566679,+,67967,620
Rtl10,16,18498901,18501658,+,2758,89
Cldn5,16,18776847,18778262,+,1416,0
Ufd1,16,18811832,18835261,+,23430,651
2510002D24Rik,16,18836578,18840160,+,3583,85
Gm28539,16,18836584,18956247,+,119664,3229
Hira,16,18877037,18970309,+,93273,3405
Olfr166,16,19483694,19489882,+,6189,0
B3gnt5,16,19760208,19772753,+,12546,22
Klhl24,16,20097542,20129221,+,31680,324
Yeats2,16,20141063,20232573,+,91511,2615
Eif2b5,16,20498817,20509323,+,10507,326
Dvl3,16,20516982,20534010,+,17029,286
Ap2m1,16,20535478,20544909,+,9432,251
Abcf3,16,20548577,20561379,+,12803,303
Vwa5b2,16,20589471,20605377,+,15907,2
Eef1akmt4,16,20611593,20619011,+,7419,112
Gm49333,16,20611610,20645920,+,34311,136
Ece2,16,20629828,20646485,+,16658,1
Psmd2,16,20651652,20663414,+,11763,304
Eif4g1,16,20668313,20692884,+,24572,2205
Fam131a,16,20693241,20703048,+,9808,20
Polr2h,16,20717665,20722267,+,4603,49
Chrd,16,20733127,20742384,+,9258,1
Ephb3,16,21204755,21223304,+,18550,1
Vps8,16,21423118,21644680,+,221563,1612
Map3k13,16,21794346,21933439,+,139094,611
Senp2,16,22009484,22049269,+,39786,1031
Dnajb11,16,22857845,22879634,+,21790,374
Ahsg,16,22891277,22899449,+,8173,1
Fetub,16,22918334,22939778,+,21445,5
Hrg,16,22951072,22961656,+,10585,0
Kng1,16,23057865,23082078,+,24214,1
Eif4a2,16,23107444,23114136,+,6693,3244
Adipoq,16,23146536,23158028,+,11493,17
St6gal1,16,23224740,23360350,+,135611,3937
Rtp1,16,23429133,23433960,+,4828,0
Rtp4,16,23520291,23614222,+,93932,10
Gm37419,16,23988482,23988595,+,114,0
Lpp,16,24393540,24992578,+,599039,9332
Tprg,16,25286817,25422344,+,135528,2
Trp63,16,25683763,25892102,+,208340,0
Cldn16,16,26463135,26482765,+,19631,0
Il1rap,16,26581704,26730117,+,148414,349
Ostn,16,27307489,27351212,+,43724,4
Ccdc50,16,27388869,27452218,+,63350,2514
Plaat1,16,29209695,29230531,+,20837,0
Opa1,16,29579334,29654884,+,75551,1550
Hes1,16,30065340,30067796,+,2457,0
Fam43a,16,30599723,30602797,+,3075,4
Bdh1,16,31422280,31458901,+,36622,380
Dlg1,16,31663443,31875129,+,211687,3782
Meltf,16,31878810,31899020,+,20211,1
Pigz,16,31933851,31946046,+,12196,0
Ncbp2,16,31948513,31961781,+,13269,254
Cep19,16,32099800,32108069,+,8270,38
Bex6,16,32179823,32186972,+,7150,0
Wdr53,16,32247227,32257083,+,9857,45
Smco1,16,32271468,32274781,+,3314,1
Rnf168,16,32277461,32301434,+,23974,471
Ubxn7,16,32332257,32393747,+,61491,1680
Tm4sf19,16,32400506,32408227,+,7722,5
Tctex1d2,16,32419702,32429099,+,9398,16
Pcyt1a,16,32430921,32475070,+,44150,390
Zdhhc19,16,32496265,32507217,+,10953,0
Tfrc,16,32608920,32632794,+,23875,2962
Tnk2,16,32643874,32683493,+,39620,1002
Muc4,16,32735886,32782391,+,46506,1
Fyttd1,16,32877781,32908875,+,31095,499
Lrch3,16,32914100,33015647,+,101548,4174
Rpl35a,16,33056453,33060189,+,3737,359
Lmln,16,33062521,33127695,+,65175,350
Osbpl11,16,33185071,33243312,+,58242,595
Snx4,16,33251444,33300269,+,48826,870
Zfp148,16,33380836,33504363,+,123528,5315
Slc12a8,16,33517328,33664135,+,146808,241
Heg1,16,33684370,33771576,+,87207,3956
Muc13,16,33794037,33819934,+,25898,4
Itgb5,16,33829665,33949338,+,119674,10
Ropn1,16,34649921,34678618,+,28698,0
Ccdc14,16,34690616,34725202,+,34587,426
Mylk,16,34784921,35002420,+,217500,14
Hacd2,16,35022428,35109177,+,86750,1105
Adcy5,16,35154877,35305738,+,150862,7
Sema5b,16,35541362,35664261,+,122900,1
Hspbap1,16,35770375,35828477,+,58103,823
Parp9,16,35938470,35972605,+,34136,884
Kpna1,16,35983315,36037131,+,53817,1532
Wdr5b,16,36041190,36043928,+,2739,43
Ccdc58,16,36071685,36092120,+,20436,1288
Stfa2l1,16,36156811,36161953,+,5143,1
Cstdc4,16,36184212,36188111,+,3900,0
Csta3,16,36210403,36217788,+,7386,0
Csta2,16,36221468,36257444,+,35977,14
Stfa1,16,36276951,36285373,+,8423,0
Ildr1,16,36693978,36726804,+,32827,8
Iqcb1,16,36828407,36872721,+,44315,508
Golgb1,16,36875141,36933085,+,57945,1269
Hcls1,16,36934983,36963212,+,28230,804
Polq,16,37011786,37095417,+,83632,2425
Rabl3,16,37539885,37572385,+,32501,229
Hgd,16,37580153,37632020,+,51868,11
Fstl1,16,37776873,37836514,+,59642,2
Lrrc58,16,37868389,37888858,+,20470,1023
Gpr156,16,37916496,38007530,+,91035,18
Gsk3b,16,38089001,38246084,+,157084,4528
Cox17,16,38346991,38352763,+,5773,442
Gm21987,16,38347040,38362297,+,15258,549
Popdc2,16,38362209,38378216,+,16008,34
Cd80,16,38455561,38496335,+,40775,793
Tmem39a,16,38558698,38592162,+,33465,771
B4galt4,16,38742264,38769049,+,26786,62
Igsf11,16,38901471,39027159,+,125689,3
Lsamp,16,39984371,42181679,+,2197309,72
Zbtb20,16,42907645,43642602,+,734958,6334
Drd3,16,43754026,43822932,+,68907,3
Ccdc191,16,43889800,43964314,+,74515,535
Naa50,16,44139830,44163366,+,23537,957
Usf3,16,44173246,44227465,+,54220,952
Spice1,16,44347121,44388497,+,41377,493
Cfap44,16,44394796,44482428,+,87633,3
Nepro,16,44724301,44737284,+,12984,245
